Gene1,Gene2
RNF4,MEX3C
RNF4,SUMO1
RNF4,TRIM71
RNF4,UBE2D2
RNF4,UBB
RNF4,TRIM4
RNF4,FBXO41
RNF4,FBXO4
RNF4,CDC16
RNF4,RNF111
RNF4,HERC2
RNF4,BRE
RNF4,TRIM36
RNF4,CUL1
RNF4,HIST1H2BH
RNF4,KCTD7
RNF4,UBE2R2
RNF4,KLHL2
RNF4,FBXW2
RNF4,UBE2Z
RNF4,KBTBD7
RNF4,PJA1
RNF4,SMURF1
RNF4,ANAPC10
RNF4,FZR1
RNF4,BARD1
BARD1,RNF4
RNF4,KLHL5
RNF4,LRRC41
RNF4,TRAF7
RNF4,TRIM50
RNF4,FBXL4
RNF4,NSMCE2
RNF4,TRIM37
RNF4,RPS27A
RNF4,RNF41
RNF4,RBX1
RNF4,GLMN
RNF4,SPSB1
RNF4,WSB1
RNF4,ZNRF4
RNF4,UBE2D4
RNF4,CBLB
RNF4,ANAPC4
RNF4,UBE2C
RNF4,HERC4
RNF4,RNF213
RNF4,FBXL12
RNF4,UBE2A
RNF4,KLHL3
RNF4,FBXL13
RNF4,UBE2O
RNF4,RAD50
RNF4,ASB16
RNF4,RNF19A
RNF19A,RNF4
RNF4,ANAPC7
RNF4,HIST3H3
RNF4,UBA6
RNF4,HIST1H2BK
RNF4,SOCS3
RNF4,FBXL14
RNF4,KLHL42
RNF4,KAT5
KAT5,RNF4
RNF4,KLHL13
RNF4,SIAH2
RNF4,UBE2W
RNF4,RNF144B
RNF4,CUL7
RNF4,BTRC
RNF4,DTX3L
RNF4,TCEB1
TCEB1,RNF4
RNF4,UBE2E1
RNF4,RNF130
RNF4,UBE2U
RNF4,RNF115
RNF4,CDC34
RNF4,UBE2V2
RNF4,NFATC2IP
RNF4,ASB8
ASB8,RNF4
RNF4,RLIM
RLIM,RNF4
RNF4,ZNRF2
RNF4,UBC
RNF4,FBXW4
RNF4,FBXW8
RNF4,TRIM32
TRIM32,RNF4
RNF4,UBE2Q1
RNF4,PIAS1
PIAS1,RNF4
RNF4,UBE2G2
RNF4,RNF7
RNF4,FBXO21
RNF4,ATG7
RNF4,FBXO9
RNF4,RNF6
RNF4,RNF182
RNF4,TRIP12
RNF4,FBXO15
RNF4,FBXL3
RNF4,TRIM63
RNF4,CDC20
RNF4,ATM
ATM,RNF4
RNF4,FBXL8
RNF4,MRE11A
RNF4,VHL
VHL,RNF4
RNF4,SOCS1
RNF4,ASB7
RNF4,ASB1
RNF4,FBXW12
RNF4,ASB15
RNF4,HECW2
RNF4,UBE2I
RNF4,NEDD4L
RNF4,LRSAM1
RNF4,FBXW9
RNF4,HIST1H2BA
RNF4,TRIM39
RNF4,KLHL9
RNF4,LMO7
RNF4,GAN
RNF4,HERC6
RNF4,WHSC1
WHSC1,RNF4
RNF4,RNF168
RNF4,FBXO6
RNF4,TCEB2
TCEB2,RNF4
RNF4,ANAPC13
RNF4,HECTD1
RNF4,RNF123
RNF4,UBOX5
RNF4,NBN
RNF4,CDC27
RNF4,ZBTB16
ZBTB16,RNF4
RNF4,ASB17
RNF4,KLHL20
RNF4,FBXL15
RNF4,ANAPC11
RNF4,FBXW10
RNF4,KLHL25
RNF4,RNF217
RNF4,VPRBP
RNF4,UBE2B
RNF4,TRIM21
TRIM21,RNF4
RNF4,FBXO31
RNF4,KBTBD6
RNF4,PIAS4
PIAS4,RNF4
RNF4,UBR4
RNF4,HIST1H2BO
RNF4,KEAP1
RNF4,UBE2N
RNF4,RNF138
RNF4,TRIM69
RNF4,TP53BP1
TP53BP1,RNF4
RNF4,HERC3
RNF4,ARIH2
RNF4,FBXO30
RNF4,CDC23
RNF4,UBE3A
RNF4,STUB1
RNF4,FBXL20
RNF4,MDC1
RNF4,FBXL7
RNF4,UBE2Q2
RNF4,TRIM41
RNF4,BRCA1
BRCA1,RNF4
RNF4,FBXW5
RNF4,SKP2
RNF4,UBE2L6
RNF4,UBA1
RNF4,HERC1
RNF4,UFL1
RNF4,CUL3
RNF4,TRIM9
RNF4,UBA3
RNF4,UBA52
RNF4,SH3RF1
RNF4,UBE2E3
RNF4,NEDD4
RNF4,FBXO27
RNF4,BTBD6
RNF4,SMURF2
SMURF2,RNF4
RNF4,HACE1
RNF4,ASB12
RNF4,LTN1
RNF4,UBE3B
RNF4,ASB14
RNF4,RNF25
RNF4,UBE3D
RNF4,SPSB2
RNF4,RNF126
RNF4,UBAC1
RNF4,DZIP3
RNF4,UBE3C
RNF4,UBE4A
RNF4,FAM175A
RNF4,UBE2H
RNF4,KLHL21
RNF4,UBA7
RNF4,LRR1
RNF4,KLHL11
RNF4,BTAF1
BTAF1,RNF4
RNF4,ASB10
RNF4,UBE2M
RNF4,HIST1H2BB
HIST1H2BB,RNF4
RNF4,UBE2D1
RNF4,ASB4
ASB4,RNF4
RNF4,RNF34
RNF4,FBXL5
RNF4,PML
PML,RNF4
RNF4,LONRF1
RNF4,UIMC1
UIMC1,RNF4
RNF4,RCHY1
RNF4,RBCK1
RBCK1,RNF4
RNF4,HIST1H2BL
RNF4,FBXO7
FBXO7,RNF4
RNF4,PATZ1
PATZ1,RNF4
RNF4,SIAH1
RNF4,FBXO11
RNF4,RNF14
RNF14,RNF4
RNF4,ANAPC2
RNF4,KLHL41
RNF4,RNF8
RNF4,UNKL
RNF4,UBR1
RNF4,FBXO40
RNF4,DET1
RNF4,CUL2
RNF4,ASB11
RNF4,FBXO17
RNF4,UBE2S
RNF4,UBE2K
UBE2K,RNF4
RNF4,UBE2J1
RNF4,UBE2E2
RNF4,CCNF
RNF4,SKP1
RNF4,BTBD1
RNF4,MGRN1
SMAD1,ZFYVE16
SMAD1,ACVR1
SMAD1,CBFB
CBFB,SMAD1
SMAD1,RUNX2
RUNX2,SMAD1
SMAD1,TGFB1
TGFB1,SMAD1
SMAD1,HFE2
SMAD1,UBE2D3
SMAD1,PPM1A
SMAD1,ATF2
ATF2,SMAD1
SMAD1,PPP1CA
SMAD1,ACVR2B
SMAD1,BMP4
BMP4,SMAD1
SMAD1,ENG
SMAD1,GSK3B
SMAD1,NKX2-5
NKX2-5,SMAD1
SMAD1,CTDSP2
SMAD1,USP15
SMAD1,CAV1
SMAD1,BMP7
SMAD1,UBB
SMAD1,CTCF
CTCF,SMAD1
SMAD1,SMAD3
SMAD3,SMAD1
SMAD1,TGFB3
SMAD1,SMAD2
SMAD2,SMAD1
SMAD1,RGMB
SMAD1,SMURF1
SMAD1,TGFBR2
SMAD1,AMHR2
SMAD1,AMH
SMAD1,RPS27A
SMAD1,ACVR2A
SMAD1,TGFBR1
SMAD1,GDF2
SMAD1,BMP2
BMP2,SMAD1
SMAD1,HMGA2
HMGA2,SMAD1
SMAD1,SMAD7
SMAD7,SMAD1
SMAD1,BMP6
BMP6,SMAD1
SMAD1,ACVRL1
SMAD1,UBC
SMAD1,CSNK2B
SMAD1,SMAD6
SMAD6,SMAD1
SMAD1,SKIL
SKIL,SMAD1
SMAD1,PPP1R15A
SMAD1,SKI
SKI,SMAD1
SMAD1,SMAD9
SMAD9,SMAD1
SMAD1,YAP1
SMAD1,NEDD4L
SMAD1,BMPR2
SMAD1,SMAD5
SMAD5,SMAD1
SMAD1,NUP214
SMAD1,CTDSP1
SMAD1,KEAP1
SMAD1,MAPK3
MAPK3,SMAD1
SMAD1,ZFYVE9
SMAD1,UBA52
SMAD1,NEDD4
SMAD1,GATA4
GATA4,SMAD1
SMAD1,SMURF2
SMURF2,SMAD1
SMAD1,SMAD4
SMAD4,SMAD1
SMAD1,CTDSPL
CTDSPL,SMAD1
SMAD1,RGMA
SMAD1,UBE2D1
SMAD1,MAPK1
MAPK1,SMAD1
SMAD1,TGFB2
SMAD1,BMPR1A
BMPR1A,SMAD1
SMAD1,BMPR1B
BMPR1B,SMAD1
TNFAIP3,TNIP3
EGFR,ERBB2IP
SMAD2,ERBB2IP
EGF,ERBB2IP
APC,WNT8A
BMP4,WNT8A
BMP2,WNT8A
CTNNB1,WNT8A
RNF4,ANAPC4
ASB9,ANAPC4
WWP1,ANAPC4
ASB6,ANAPC4
PTTG1,ANAPC4
PCGF2,ANAPC4
CBX8,ANAPC4
NFKB1,ANAPC4
PSMD9,ANAPC4
CDKN1A,ANAPC4
BARD1,ANAPC4
PCGF6,ANAPC4
CBX7,ANAPC4
RNF19A,ANAPC4
TRIM33,ANAPC4
EHMT2,ANAPC4
TCEB1,ANAPC4
ASB8,ANAPC4
RLIM,ANAPC4
TRIM32,ANAPC4
BMI1,ANAPC4
VHL,ANAPC4
RNF2,ANAPC4
TCEB2,ANAPC4
ZBTB16,ANAPC4
TRIM21,ANAPC4
RELA,ANAPC4
CEBPB,ANAPC4
EHMT1,ANAPC4
BRCA1,ANAPC4
ESPL1,ANAPC4
SMURF2,ANAPC4
IL6,ANAPC4
CBX4,ANAPC4
ASB4,ANAPC4
RBCK1,ANAPC4
FBXO7,ANAPC4
RING1,ANAPC4
RNF14,ANAPC4
UBE2K,ANAPC4
SRC,PROM1
TP53,PROM1
PTEN,PROM1
NANOG,PROM1
EGF,PROM1
POU5F1,PROM1
SOX2,PROM1
BMI1,PROM1
STAT3,PROM1
MYC,PROM1
STAT2,GNB2L1
SRC,GNB2L1
TNF,GNB2L1
SOS1,GNB2L1
IKBKG,GNB2L1
TCEB1,GNB2L1
STAT1,GNB2L1
PRKCA,GNB2L1
VHL,GNB2L1
TCEB2,GNB2L1
EEF1A1,GNB2L1
EIF5B,GNB2L1
PA2G4,GNB2L1
RB1,GNB2L1
TP73,GNB2L1
RUVBL1,GNB2L1
TP63,GNB2L1
IKBKB,GNB2L1
AR,GNB2L1
HABP4,GNB2L1
HIF1A,GNB2L1
RBCK1,GNB2L1
ALYREF,NXF5
YBX1,RPS6KA2
ATF4,RPS6KA2
PRKCA,RPS6KA2
MAPK1,RPS6KA2
FOS,RPS6KA2
CREB1,RPS6KA2
CEBPB,RPS6KA2
MAPK3,RPS6KA2
CDKN2A,CDKN2AIP
CDC5L,CDKN2AIP
RAI14,RFWD2
RFWD2,RAI14
RAI14,DHRS13
RAI14,PACSIN1
RAI14,PACSIN3
RAI14,SMAP2
APBB2,NECAB3
APBB2,APP
APBB2,APBB1
APBB1,APBB2
APBB2,APLP2
APBB2,APBA2
APBB2,APBA1
APBB2,APLP1
JUN,CXCL2
TNF,CXCL2
IL1B,CXCL2
NFKB1,CXCL2
TLR4,CXCL2
STAT3,CXCL2
RELA,CXCL2
IL6,CXCL2
TRRAP,FOXR2
DMAP1,FOXR2
YEATS4,FOXR2
KAT5,FOXR2
BRD8,FOXR2
MYC,FOXR2
EP400,FOXR2
RUVBL2,FOXR2
EYA3,DIO3
SRSF9,SMIM20
TNF,TNFAIP8
CEBPA,RUNX2
RUNX2,CEBPA
CEBPA,TGFB1
TGFB1,CEBPA
CEBPA,MAPK12
MAPK12,CEBPA
CEBPA,MED30
MED30,CEBPA
CEBPA,TNF
TNF,CEBPA
CEBPA,RUNX1
RUNX1,CEBPA
CEBPA,ONECUT1
ONECUT1,CEBPA
CEBPA,HELZ2
CEBPA,MED15
MED15,CEBPA
CEBPA,MYB
MYB,CEBPA
CEBPA,MED25
CEBPA,MYBL2
MYBL2,CEBPA
CEBPA,SLC2A4
CEBPA,HDAC3
HDAC3,CEBPA
CEBPA,CCNC
CEBPA,SP1
SP1,CEBPA
CEBPA,INS
CEBPA,MAPK13
MAPK13,CEBPA
CEBPA,ATF3
ATF3,CEBPA
CEBPA,NCOR1
NCOR1,CEBPA
CEBPA,SREBF1
SREBF1,CEBPA
CEBPA,MED14
MED14,CEBPA
CEBPA,ATF4
ATF4,CEBPA
CEBPA,ATF5
ATF5,CEBPA
CEBPA,MED6
MED6,CEBPA
CEBPA,MED13L
CEBPA,MAPK14
MAPK14,CEBPA
CEBPA,CDK8
CEBPA,NCOA1
NCOA1,CEBPA
CEBPA,RXRA
RXRA,CEBPA
CEBPA,MED19
CEBPA,FOXO1
FOXO1,CEBPA
CEBPA,MED21
MED21,CEBPA
CEBPA,FLT3
CEBPA,MED8
MED8,CEBPA
CEBPA,CDK19
CEBPA,ETS2
ETS2,CEBPA
CEBPA,MED7
MED7,CEBPA
CEBPA,PER2
PER2,CEBPA
CEBPA,MED4
MED4,CEBPA
CEBPA,MED26
MED26,CEBPA
CEBPA,THRAP3
THRAP3,CEBPA
CEBPA,MED17
MED17,CEBPA
CEBPA,MYC
MYC,CEBPA
CEBPA,NCOR2
NCOR2,CEBPA
CEBPA,E2F4
E2F4,CEBPA
CEBPA,PPARG
PPARG,CEBPA
CEBPA,LEP
CEBPA,MED31
MED31,CEBPA
CEBPA,TRIB1
CEBPA,JUN
JUN,CEBPA
CEBPA,MED24
CEBPA,FOS
FOS,CEBPA
CEBPA,MED16
MED16,CEBPA
CEBPA,RB1
RB1,CEBPA
CEBPA,MED11
CEBPA,MED28
CEBPA,MED23
MED23,CEBPA
CEBPA,WNT1
CEBPA,MED20
MED20,CEBPA
CEBPA,FABP4
CEBPA,HNF4A
HNF4A,CEBPA
CEBPA,WNT10B
CEBPA,CREBBP
CREBBP,CEBPA
CEBPA,CDK2
CEBPA,NCOA3
NCOA3,CEBPA
CEBPA,EBF1
EBF1,CEBPA
CEBPA,SORT1
CEBPA,MED29
CEBPA,PPARGC1A
PPARGC1A,CEBPA
CEBPA,MED9
CEBPA,MYBL1
MYBL1,CEBPA
CEBPA,KLF5
KLF5,CEBPA
CEBPA,MED22
CEBPA,TRIB2
CEBPA,EP300
EP300,CEBPA
CEBPA,MAPK11
MAPK11,CEBPA
CEBPA,MED18
CEBPA,MED1
MED1,CEBPA
CEBPA,ADIPOQ
CEBPA,ETS1
ETS1,CEBPA
CEBPA,RUNX1T1
RUNX1T1,CEBPA
CEBPA,CEBPB
CEBPB,CEBPA
CEBPA,SPI1
SPI1,CEBPA
CEBPA,FAM120B
CEBPA,MED27
MED27,CEBPA
CEBPA,NCOA2
NCOA2,CEBPA
CEBPA,CEBPD
CEBPD,CEBPA
CEBPA,MED13
MED13,CEBPA
CEBPA,MED10
CEBPA,NPM1
NPM1,CEBPA
CEBPA,MED12
MED12,CEBPA
CEBPA,HOXA7
HOXA7,CEBPA
CEBPA,SMARCA2
SMARCA2,CEBPA
CEBPA,DDIT3
DDIT3,CEBPA
CEBPA,GATA2
GATA2,CEBPA
CNTRL,CEP192
ABL1,ABL2
PIR,ABL2
NR0B2,MTTP
SREBF1,MTTP
MLXIPL,MTTP
UBE2K,WDR1
KLF13,GYPB
TOB1,CNOT7
CNOT7,TOB1
TOB1,CNOT11
TOB1,CNOT6
CNOT6,TOB1
TOB1,TNKS1BP1
TOB1,CNOT10
TOB1,RQCD1
TOB1,CPEB3
TOB1,CNOT8
CNOT8,TOB1
TOB1,CNOT6L
TOB1,CNOT2
CNOT2,TOB1
TOB1,ERBB2
TOB1,CNOT1
TOB1,RAVER1
TOB1,CNOT3
CNOT3,TOB1
MAML3,WWC1
MAML1,WWC1
TEAD1,WWC1
NOTCH3,WWC1
RBPJ,WWC1
WWP1,PSMB9
WWP1,UBE2F
WWP1,PSMC5
WWP1,FBXW7
WWP1,FBXW11
WWP1,TRIM11
WWP1,RNF4
RNF4,WWP1
WWP1,NR3C1
NR3C1,WWP1
WWP1,HUWE1
WWP1,KLHL22
WWP1,TGFB1
TGFB1,WWP1
WWP1,HERC5
WWP1,FBXO2
WWP1,ASB9
ASB9,WWP1
WWP1,FBXO32
WWP1,AREL1
WWP1,PSMC2
WWP1,FBXL16
WWP1,KCTD6
WWP1,FBXO10
WWP1,ASB6
ASB6,WWP1
WWP1,UBR2
WWP1,ASB2
WWP1,PSMD11
WWP1,PSME1
WWP1,KBTBD13
WWP1,TRAIP
WWP1,FBXO22
WWP1,PSMD4
WWP1,PSMB4
WWP1,EGFR
EGFR,WWP1
WWP1,ITCH
WWP1,CDC26
WWP1,RBBP6
WWP1,RNF220
WWP1,RNF114
WWP1,PJA2
WWP1,TRIM4
WWP1,FBXO41
WWP1,FBXO4
WWP1,CDC16
WWP1,RNF111
WWP1,SMAD3
SMAD3,WWP1
WWP1,SMAD2
SMAD2,WWP1
WWP1,PSMB11
WWP1,ESR1
ESR1,WWP1
WWP1,KCTD7
WWP1,KLHL2
WWP1,UBE2Z
WWP1,PSMA6
WWP1,SMURF1
WWP1,PSMB1
WWP1,FZR1
WWP1,TGFBR2
WWP1,LRRC41
WWP1,FBXL4
WWP1,PSMC4
WWP1,TRIM37
WWP1,UBE2L3
WWP1,GLMN
WWP1,ESRRA
ESRRA,WWP1
WWP1,TGFBR1
WWP1,UBE2D4
WWP1,HERC4
WWP1,RNF213
WWP1,UBE2A
WWP1,KLHL3
WWP1,FBXL13
WWP1,UBE2O
WWP1,PSMD6
WWP1,KLHL42
WWP1,TSC22D3
TSC22D3,WWP1
WWP1,KLHL13
WWP1,LATS1
WWP1,UBE2W
WWP1,CUL7
WWP1,BTRC
WWP1,DTX3L
WWP1,TCEB1
TCEB1,WWP1
WWP1,RNF130
WWP1,UBE2V2
WWP1,SCNN1D
WWP1,PSMA1
WWP1,UBC
WWP1,FBXW4
WWP1,FBXW8
WWP1,RNF7
WWP1,SMAD6
SMAD6,WWP1
WWP1,FBXO9
WWP1,TRIP12
WWP1,NRG1
WWP1,FBXO15
WWP1,FBXL3
WWP1,TRIM63
WWP1,CDC20
WWP1,PSMB7
WWP1,RAF1
WWP1,VHL
VHL,WWP1
WWP1,ASB7
WWP1,ASB1
WWP1,PSME4
WWP1,HECW2
WWP1,NEDD4L
WWP1,LRSAM1
WWP1,KLHL9
WWP1,GAN
WWP1,HERC6
WWP1,FBXO6
WWP1,TCEB2
TCEB2,WWP1
WWP1,ANAPC13
WWP1,UBOX5
WWP1,ZBTB16
ZBTB16,WWP1
WWP1,ANAPC11
WWP1,KLHL25
WWP1,VPRBP
WWP1,TRIM21
TRIM21,WWP1
WWP1,KBTBD6
WWP1,UBR4
WWP1,KEAP1
WWP1,HERC3
WWP1,ARIH2
WWP1,CDC23
WWP1,UBE3A
WWP1,FBXL20
WWP1,PSMC6
WWP1,SKP2
WWP1,UBA1
WWP1,HERC1
WWP1,UFL1
WWP1,CUL3
WWP1,UBA52
WWP1,SH3RF1
WWP1,UBE2E3
WWP1,FBXO27
WWP1,PSMA8
WWP1,HACE1
WWP1,ASB12
WWP1,UBE3B
WWP1,ASB14
WWP1,SPSB2
WWP1,UBE3C
WWP1,DZIP3
WWP1,SMAD4
SMAD4,WWP1
WWP1,KLHL11
WWP1,ASB4
ASB4,WWP1
WWP1,RNF34
WWP1,SCNN1G
WWP1,FBXO7
FBXO7,WWP1
WWP1,SIAH1
WWP1,FBXO11
WWP1,RNF14
RNF14,WWP1
WWP1,ANAPC2
WWP1,UNKL
WWP1,FBXO40
WWP1,PSMA2
WWP1,SCNN1B
WWP1,UBE2S
WWP1,UBE2K
UBE2K,WWP1
WWP1,MSX2
MSX2,WWP1
WWP1,UBE2J1
WWP1,ARRDC1
WWP1,CCNF
WWP1,BTBD1
WWP1,MGRN1
WWP1,UBE2G1
WWP1,SGK1
WWP1,LNX1
WWP1,ARRDC3
WWP1,FBXL18
WWP1,CBFB
CBFB,WWP1
WWP1,PSMD5
WWP1,ASB13
WWP1,KBTBD8
WWP1,ZNF645
WWP1,MYLIP
WWP1,RNF19B
WWP1,FBXL22
WWP1,HECTD3
WWP1,PSMA3
WWP1,ANAPC1
WWP1,UBE2D3
WWP1,SPSB4
WWP1,FBXL19
WWP1,PSME3
WWP1,PSMB2
WWP1,ASB5
WWP1,UBA5
WWP1,PSMD1
WWP1,PSMF1
WWP1,PSMD10
WWP1,CUL5
WWP1,UBE2V1
WWP1,PSMB3
WWP1,MIB2
WWP1,ASB18
WWP1,PSMB6
WWP1,PSMC3
WWP1,PARK2
WWP1,ZNRF1
WWP1,FBXO44
WWP1,MKRN1
WWP1,HECTD2
WWP1,PSMD9
PSMD9,WWP1
WWP1,UBE2J2
WWP1,ANAPC5
WWP1,MEX3C
WWP1,TRIM71
WWP1,UBE2D2
WWP1,UBB
WWP1,HERC2
WWP1,TGFB3
WWP1,PSMD8
WWP1,PSMD3
WWP1,TRIM36
WWP1,PPARGC1B
PPARGC1B,WWP1
WWP1,PSME2
WWP1,CUL1
WWP1,PSMD12
WWP1,PSMB10
WWP1,UBE2R2
WWP1,FBXW2
WWP1,KBTBD7
WWP1,PSMD13
WWP1,PJA1
WWP1,PSMA5
WWP1,ANAPC10
WWP1,KLHL5
WWP1,PSMD7
WWP1,TRAF7
WWP1,TRIM50
WWP1,RPS27A
WWP1,RNF41
WWP1,RBX1
WWP1,SPSB1
WWP1,PPARGC1A
PPARGC1A,WWP1
WWP1,WSB1
WWP1,ANAPC4
WWP1,CBLB
WWP1,UBE2C
WWP1,FBXL12
WWP1,SCNN1A
WWP1,TWIST1
TWIST1,WWP1
WWP1,ASB16
WWP1,RNF19A
RNF19A,WWP1
WWP1,ANAPC7
WWP1,UBA6
WWP1,SOCS3
WWP1,PSMD14
WWP1,FBXL14
WWP1,SMAD7
SMAD7,WWP1
WWP1,SIAH2
WWP1,RNF144B
WWP1,UBE2E1
WWP1,UBE2U
WWP1,RNF115
WWP1,CDC34
WWP1,NKX3-2
WWP1,DLX6
WWP1,ASB8
ASB8,WWP1
WWP1,RLIM
RLIM,WWP1
WWP1,ZNRF2
WWP1,TRIM32
TRIM32,WWP1
WWP1,UBE2Q1
WWP1,UBE2G2
WWP1,FBXO21
WWP1,PSMB8
WWP1,PSMA7
WWP1,ATG7
WWP1,RNF6
WWP1,RNF182
WWP1,FBXL8
WWP1,PSMA4
WWP1,SOCS1
WWP1,FBXW12
WWP1,ASB15
WWP1,TP63
TP63,WWP1
WWP1,FBXW9
WWP1,TRIM39
WWP1,LMO7
WWP1,DLX5
DLX5,WWP1
WWP1,HECTD1
WWP1,RNF123
WWP1,CDC27
WWP1,ASB17
WWP1,KLHL20
WWP1,PSMC1
WWP1,FBXL15
WWP1,FBXW10
WWP1,RNF217
WWP1,UBE2B
WWP1,FBXO31
WWP1,SGK2
WWP1,ERBB4
WWP1,UBE2N
WWP1,RNF138
WWP1,TRIM69
WWP1,FBXO30
WWP1,STUB1
WWP1,FBXL7
WWP1,UBE2Q2
WWP1,TRIM41
WWP1,FBXW5
WWP1,UBE2L6
WWP1,TRIM9
WWP1,UBA3
WWP1,NEDD4
WWP1,BTBD6
WWP1,SMURF2
SMURF2,WWP1
WWP1,LTN1
WWP1,HIVEP3
HIVEP3,WWP1
WWP1,RNF25
WWP1,PSMD2
WWP1,UBE3D
WWP1,RNF126
WWP1,UBAC1
WWP1,UBE4A
WWP1,UBE2H
WWP1,KLHL21
WWP1,UBA7
WWP1,LRR1
WWP1,ASB10
WWP1,UBE2M
WWP1,UBE2D1
WWP1,FBXL5
WWP1,LONRF1
WWP1,PSMB5
WWP1,RCHY1
WWP1,RBCK1
RBCK1,WWP1
WWP1,SHFM1
WWP1,KLHL41
WWP1,UBR1
WWP1,DET1
WWP1,CUL2
WWP1,ASB11
WWP1,FBXO17
WWP1,UBE2E2
WWP1,SKP1
BTF3,NACA2
TMF1,ANKAR
SOS1,RHOBTB2
SOS2,RHOBTB2
ARHGAP35,RHOBTB2
BCR,RHOBTB2
TLX2,RANBP17
CDKN2A,PIK3R1
NR3C1,PIK3R1
GATA1,PIK3R1
IL2,PIK3R1
SRC,PIK3R1
THRA,PIK3R1
TRAF6,PIK3R1
CREB1,PIK3R1
PTEN,PIK3R1
EGFR,PIK3R1
IL1B,PIK3R1
NFKB1,PIK3R1
NFKBIA,PIK3R1
SP1,PIK3R1
F2,PIK3R1
PDGFB,PIK3R1
SOS1,PIK3R1
GNRH1,PIK3R1
CUX1,PIK3R1
IFNG,PIK3R1
ESR1,PIK3R1
XBP1,PIK3R1
ZMYM2,PIK3R1
JUP,PIK3R1
EGF,PIK3R1
IL4,PIK3R1
STAT6,PIK3R1
PDGFA,PIK3R1
ESR2,PIK3R1
AKT1,PIK3R1
STAT3,PIK3R1
AKT2,PIK3R1
PGR,PIK3R1
RELA,PIK3R1
AR,PIK3R1
CTNNB1,PIK3R1
THRB,PIK3R1
TRIM24,PIK3R1
MYC,PIK3R1
BCL6,PIK3R1
AKT3,PIK3R1
LRRFIP1,PIK3R1
BCR,PIK3R1
FXR2,RPL30
PA2G4,RPL30
CNBP,RPL30
PNRC2,RPL30
RFX2,RPL30
RNPS1,RPL30
UPF2,RPL30
C1D,RPL30
SMG6,RPL30
SMG1,RPL30
UPF1,RPL30
RUVBL1,RPL30
ZNF593,RPL30
NR0B1,RPL30
DCP1A,RPL30
RFX3,RPL30
EEF1A1,RPL30
EIF5B,RPL30
RNF4,FBXO32
ASB9,FBXO32
WWP1,FBXO32
ASB6,FBXO32
COPS5,FBXO32
MYOG,FBXO32
MYOD1,FBXO32
FOXO3,FBXO32
RNF19A,FBXO32
TCEB1,FBXO32
ASB8,FBXO32
RLIM,FBXO32
TRIM32,FBXO32
VHL,FBXO32
FOXO1,FBXO32
TCEB2,FBXO32
ZBTB16,FBXO32
TRIM21,FBXO32
COPS2,FBXO32
SMURF2,FBXO32
ASB4,FBXO32
RBCK1,FBXO32
FBXO7,FBXO32
RNF14,FBXO32
UBE2K,FBXO32
RNF4,UBE2V2
ASB9,UBE2V2
WWP1,UBE2V2
HIST1H2BD,UBE2V2
HLTF,UBE2V2
HIST2H2BE,UBE2V2
ASB6,UBE2V2
XRCC6,UBE2V2
KDM4B,UBE2V2
XRCC5,UBE2V2
HIST1H2BN,UBE2V2
GTF2H4,UBE2V2
HIST1H2BJ,UBE2V2
DDB1,UBE2V2
GTF2H2,UBE2V2
SHPRH,UBE2V2
PARP1,UBE2V2
ERCC2,UBE2V2
BARD1,UBE2V2
ZRANB2,UBE2V2
RAD51,UBE2V2
RNF19A,UBE2V2
KAT5,UBE2V2
TCEB1,UBE2V2
ASB8,UBE2V2
RLIM,UBE2V2
GTF2H1,UBE2V2
TRIM32,UBE2V2
ATM,UBE2V2
VHL,UBE2V2
WHSC1,UBE2V2
TCEB2,UBE2V2
ZBTB16,UBE2V2
TRIM21,UBE2V2
GTF2H3,UBE2V2
PIAS4,UBE2V2
TP53BP1,UBE2V2
BRCA1,UBE2V2
ERCC3,UBE2V2
SMURF2,UBE2V2
HIST1H2BB,UBE2V2
ASB4,UBE2V2
UIMC1,UBE2V2
RBCK1,UBE2V2
FBXO7,UBE2V2
XPC,UBE2V2
RNF14,UBE2V2
DDB2,UBE2V2
UBE2K,UBE2V2
ZNF300,IRGM
PNRC2,RPL26L1
RNPS1,RPL26L1
UPF2,RPL26L1
C1D,RPL26L1
PDCD11,RPL26L1
SMG6,RPL26L1
SMG1,RPL26L1
UPF1,RPL26L1
DCP1A,RPL26L1
EEF1A1,RPL26L1
EIF5B,RPL26L1
XPC,CETN3
GATA6,SFTA3
NKX2-1,SFTA3
RNF4,SPSB2
ASB9,SPSB2
WWP1,SPSB2
ASB6,SPSB2
COPS5,SPSB2
RNF19A,SPSB2
TCEB1,SPSB2
ASB8,SPSB2
RLIM,SPSB2
TRIM32,SPSB2
VHL,SPSB2
TCEB2,SPSB2
ZBTB16,SPSB2
TRIM21,SPSB2
COPS2,SPSB2
SMURF2,SPSB2
ASB4,SPSB2
RBCK1,SPSB2
FBXO7,SPSB2
RNF14,SPSB2
UBE2K,SPSB2
MAPK8,ANGPT1
EGFR,ANGPT1
NFKB1,ANGPT1
SOS1,ANGPT1
MAPK14,ANGPT1
AKT1,ANGPT1
RELA,ANGPT1
IL6,ANGPT1
TCEA1,GTF2F1
GTF2F1,TCEA1
TCEA1,POLR2C
POLR2C,TCEA1
TCEA1,EAF2
TCEA1,GTF2A1L
GTF2A1L,TCEA1
TCEA1,SUPT4H1
SUPT4H1,TCEA1
TCEA1,NCBP1
TCEA1,CUL4B
