Gene1,Gene2
ZEB1,AXDND1
ZEB1,ATP5MD
ZEB1,ASL
ZEB1,AMPD2
ZEB1,ADGRG3
ZEB1,ZNF737
ZEB1,ZNF564
ZEB1,ZNF512
ZEB1,ZNF334
ZEB1,ZC3H4
ZEB1,USP47
ZEB1,TMEM147
ZEB1,TMEM106C
ZEB1,TIMP3
ZEB1,THAP9
ZEB1,TBC1D15
ZEB1,STARD13
ZEB1,SLC7A9
ZEB1,SLC2A4RG
ZEB1,SH3PXD2A
ZEB1,SERPINE1
ZEB1,S100A4
ZEB1,RPL23A
ZEB1,RGMB
ZEB1,RCOR3
ZEB1,PTPDC1
ZEB1,PROC
ZEB1,PPP1R12C
ZEB1,PHIP
ZEB1,OTUB1
ZEB1,OARD1
ZEB1,NUCB1
ZEB1,NFYA
ZEB1,MRPL15
ZEB1,LRIF1
ZEB1,HDDC2
ZEB1,FIS1
ZEB1,FAM200A
ZEB1,EXOC7
ZEB1,BDH2
ZEB1,ZNF442
ZEB1,ZNF385B
ZEB1,ZNF17
ZEB1,XRCC5
ZEB1,USP11
ZEB1,UQCRH
ZEB1,UQCC3
ZEB1,TXNL4A
ZEB1,TRIM16
ZEB1,TMEM144
ZEB1,SLU7
ZEB1,RRP12
ZEB1,RBFA
ZEB1,RANBP3
ZEB1,PRRC2A
ZEB1,POLR3A
ZEB1,NUP62
ZEB1,NR2F1
ZEB1,NASP
ZEB1,MBNL1
ZEB1,LRRC41
ZEB1,LNPK
ZEB1,LBHD1
ZEB1,KCTD2
ZEB1,H1FX
ZEB1,EFCAB13
ZEB1,DIABLO
ZEB1,CXCL2
ZEB1,CHD1
ZEB1,CALCOCO2
ZEB1,C5orf15
ZEB1,BAG3
ZEB1,ATP5PD
ZEB1,ATF5
ZEB1,ARAF
ZEB1,APOL1
ZEB1,ZNF546
ZEB1,ZNF436
ZEB1,VPS39
ZEB1,TXLNA
ZEB1,TMCO6
ZEB1,TAB3
ZEB1,STAP2
ZEB1,SNRNP48
ZEB1,SLC4A2
ZEB1,SERPINA11
ZEB1,RBL2
ZEB1,PPP1R9B
ZEB1,METTL6
ZEB1,MECR
ZEB1,LRCH3
ZEB1,ITM2C
ZEB1,ISX
ZEB1,GOLPH3L
ZEB1,GCKR
ZEB1,EXOSC4
ZEB1,EAF1
ZEB1,DNAJC22
ZEB1,CTTNBP2NL
ZEB1,CCNH
ZEB1,B3GAT3
ZEB1,ARNT
ZEB1,ACBD5
ZEB1,ZZZ3
ZEB1,ZNF416
ZEB1,ZNF214
ZEB1,UTP11
ZEB1,TMUB2
ZEB1,TINAG
ZEB1,TBCB
ZEB1,SPATS2L
ZEB1,SNX9
ZEB1,SLC3A2
ZEB1,SGO2
ZEB1,SENP6
ZEB1,RIOX1
ZEB1,POLR2I
ZEB1,PABPC4
ZEB1,OAZ1
ZEB1,NLRP14
ZEB1,NCLN
ZEB1,MYBL1
ZEB1,MSH2
ZEB1,MRTFA
ZEB1,MRPL54
ZEB1,MOV10L1
ZEB1,MAFG
ZEB1,KNG1
ZEB1,FKBP9
ZEB1,EEF2
ZEB1,DYNLT1
ZEB1,DBNL
ZEB1,CCDC97
ZEB1,C9orf16
ZEB1,C17orf49
ZEB1,C12orf45
ZEB1,BCAS3
ZEB1,APBA3
ZEB1,ANKLE2
ZEB1,ZNF3
ZEB1,ZNF284
ZEB1,ZNF277
ZEB1,ZNF26
ZEB1,ZNF185
ZEB1,WTIP
ZEB1,UQCR11
ZEB1,UBE2K
ZEB1,TTC8
ZEB1,TMEM245
ZEB1,TDRD3
ZEB1,SULT1A2
ZEB1,SF3B4
ZEB1,SERPINB8
ZEB1,SCGN
ZEB1,RPGR
ZEB1,RPAP2
ZEB1,RNF7
ZEB1,PUM2
ZEB1,PPP4C
ZEB1,PPP2R5D
ZEB1,NAP1L4
ZEB1,MTREX
ZEB1,LIFR
ZEB1,JAGN1
ZEB1,HSD17B11
ZEB1,GNS
ZEB1,GNAL
ZEB1,GLMN
ZEB1,GGT7
ZEB1,FBXO8
ZEB1,FBXO32
ZEB1,ELMO1
ZEB1,DOCK4
ZEB1,DNAJC6
ZEB1,DHPS
ZEB1,DEPTOR
ZEB1,DENND5B
ZEB1,DDX56
ZEB1,DCAF13
ZEB1,CEP44
ZEB1,CAP2
ZEB1,ATP6V1E1
ZEB1,ATAD5
ZEB1,ARPP19
ZEB1,ARMCX5-GPRASP2
ZEB1,ARMCX5
ZEB1,ABCC1
ZEB1,A2M
ZEB1,ZNF487
ZEB1,UBE2G2
ZEB1,TXN2
ZEB1,TMOD1
ZEB1,TMEM272
ZEB1,TMEM216
ZEB1,TLE3
ZEB1,SPRTN
ZEB1,SPATS2
ZEB1,SLC35E3
ZEB1,SERPINF2
ZEB1,SAP30
ZEB1,RRAS
ZEB1,RPS4X
ZEB1,RETREG2
ZEB1,REEP3
ZEB1,RBM25
ZEB1,PRDX4
ZEB1,PDE4D
ZEB1,PARP16
ZEB1,NDUFV3
ZEB1,NAA35
ZEB1,MCTS1
ZEB1,LDLR
ZEB1,KISS1R
ZEB1,KIAA0355
ZEB1,IL13RA1
ZEB1,GLIPR1L1
ZEB1,GDPD3
ZEB1,GANAB
ZEB1,FKBP14
ZEB1,EXOC8
ZEB1,ENSA
ZEB1,DDIT3
ZEB1,CFAP299
ZEB1,C12orf10
ZEB1,AKAP2
ZEB1,AIP
ZEB1,ACAT1
ZEB1,ZNF276
ZEB1,ZNF263
ZEB1,VPS9D1
ZEB1,TYMSOS
ZEB1,TYMS
ZEB1,TWF2
ZEB1,TBC1D5
ZEB1,SMIM29
ZEB1,SEC14L4
ZEB1,RPL7A
ZEB1,RAP2B
ZEB1,PSD3
ZEB1,PCLAF
ZEB1,PCDHB13
ZEB1,PACRGL
ZEB1,OXNAD1
ZEB1,NEIL3
ZEB1,MYBL2
ZEB1,MFAP1
ZEB1,MED22
ZEB1,ITPA
ZEB1,IRF3
ZEB1,HLTF
ZEB1,DPH3
ZEB1,COX20
ZEB1,CD68
ZEB1,CCP110
ZEB1,CAMK2G
ZEB1,ATP5IF1
ZEB1,APPL2
ZEB1,AKAP7
ZEB1,ZNF784
ZEB1,UBE2D2
ZEB1,TTC16
ZEB1,TMED10
ZEB1,ST6GAL1
ZEB1,SRSF4
ZEB1,SPRYD3
ZEB1,SMAGP
ZEB1,SLC9A3R1
ZEB1,SARS2
ZEB1,RITA1
ZEB1,PTRH1
ZEB1,PIK3AP1
ZEB1,PCNX4
ZEB1,NT5C3A
ZEB1,NDRG2
ZEB1,MRPS12
ZEB1,MRPL20
ZEB1,KLHDC9
ZEB1,KIAA1841
ZEB1,INPP5K
ZEB1,HMCES
ZEB1,G3BP2
ZEB1,FXN
ZEB1,FAM104B
ZEB1,E4F1
ZEB1,E2F7
ZEB1,DDX54
ZEB1,COL1A1
ZEB1,CNIH1
ZEB1,CEP97
ZEB1,CEP57L1
ZEB1,C9orf85
ZEB1,APLP2
ZEB1,ABHD17B
ZEB1,ZNF74
ZEB1,ZBTB17
ZEB1,ZBTB12
ZEB1,VDAC2
ZEB1,VCPIP1
ZEB1,UCP2
ZEB1,TPCN1
ZEB1,TMED1
ZEB1,SSTR1
ZEB1,SRP9
ZEB1,SP110
ZEB1,PRPF4B
ZEB1,PHLPP1
ZEB1,NUDT2
ZEB1,NR1D2
ZEB1,NDUFS5
ZEB1,NCOA6
ZEB1,LOC102724951
ZEB1,LOC102724843
ZEB1,LOC102724219
ZEB1,LENG8
ZEB1,KIF24
ZEB1,IQCD
ZEB1,FN3KRP
ZEB1,EPS8L2
ZEB1,DPM2
ZEB1,CUL3
ZEB1,CTSL
ZEB1,C8orf44-SGK3
ZEB1,C8orf44
ZEB1,ARRDC3
ZEB1,ABLIM3
ZEB1,ZZEF1
ZEB1,ZNF777
ZEB1,ZNF414
ZEB1,YWHAQ
ZEB1,WWTR1
ZEB1,THPO
ZEB1,SNUPN
ZEB1,SLC34A3
ZEB1,SLC25A40
ZEB1,SLC16A1
ZEB1,SKIDA1
ZEB1,SERPIND1
ZEB1,SENP2
ZEB1,SCARB1
ZEB1,PPP1CB
ZEB1,PON2
ZEB1,PLEKHF2
ZEB1,PHC3
ZEB1,NUP155
ZEB1,NME7
ZEB1,KIF20A
ZEB1,JTB
ZEB1,IL11RA
ZEB1,HIBADH
ZEB1,GSTM4
ZEB1,ERAL1
ZEB1,DBF4
ZEB1,CYB5D2
ZEB1,CNOT3
ZEB1,CLDND1
ZEB1,CDHR5
ZEB1,CCSER2
ZEB1,C2CD2
ZEB1,C1orf56
ZEB1,C17orf51
ZEB1,BRICD5
ZEB1,BRD8
ZEB1,BLZF1
ZEB1,ATXN3
ZEB1,APOC2
ZEB1,AP2S1
ZEB1,ADH5
ZEB1,ZNF696
ZEB1,WNK4
ZEB1,WDR25
ZEB1,WARS
ZEB1,UNKL
ZEB1,TRIM26
ZEB1,TMEM251
ZEB1,TAF7
ZEB1,SRRM1
ZEB1,SMARCC1
ZEB1,SMAD6
ZEB1,SLC25A28
ZEB1,SEMA3G
ZEB1,SEC61A1
ZEB1,RNF111
ZEB1,RELL1
ZEB1,RAB5C
ZEB1,PPIF
ZEB1,PLEKHF1
ZEB1,PCOLCE2
ZEB1,NOL6
ZEB1,NDUFS8
ZEB1,NCAPD2
ZEB1,MSRA
ZEB1,MRRF
ZEB1,MRPL51
ZEB1,MPI
ZEB1,MOAP1
ZEB1,MED27
ZEB1,MCM7
ZEB1,MAP2K6
ZEB1,LTN1
ZEB1,LRRC58
ZEB1,HSPA5
ZEB1,HGD
ZEB1,HDAC6
ZEB1,GDI2
ZEB1,FGGY
ZEB1,ETV6
ZEB1,DISP3
ZEB1,CYP4F3
ZEB1,CLUH
ZEB1,CC2D1B
ZEB1,CBLB
ZEB1,C5orf56
ZEB1,BRCA2
ZEB1,BMPR2
ZEB1,ATP6V1G1
ZEB1,AP4M1
ZEB1,ABCC11
ZEB1,ZNF768
ZEB1,UBP1
ZEB1,TUBB2A
ZEB1,TMEM9B
ZEB1,TMEM41B
ZEB1,TMEM19
ZEB1,TMED4
ZEB1,TAF12
ZEB1,SUPT6H
ZEB1,SRPK2
ZEB1,SPAG7
ZEB1,SLC26A10
ZEB1,SFPQ
ZEB1,SDF2
ZEB1,SART1
ZEB1,RTCA
ZEB1,RIPOR3
ZEB1,REX1BD
ZEB1,PDP1
ZEB1,NAA60
ZEB1,MCC
ZEB1,MAGEF1
ZEB1,FGFBP3
ZEB1,FAM186A
ZEB1,EIF3E
ZEB1,EIF2S1
ZEB1,EEF1AKMT1
ZEB1,DEPDC1
ZEB1,CMTM6
ZEB1,CEP112
ZEB1,CD164
ZEB1,CAVIN1
ZEB1,BCDIN3D
ZEB1,ATP6V1D
ZEB1,ATOX1
ZEB1,ADHFE1
ZEB1,ZNF66
ZEB1,URM1
ZEB1,TNFRSF10A
ZEB1,TMF1
ZEB1,TEAD1
ZEB1,SNRPD2
ZEB1,SMC6
ZEB1,SMC4
ZEB1,SMARCAD1
ZEB1,RPAIN
ZEB1,RBMXL1
ZEB1,RAB6A
ZEB1,QPCTL
ZEB1,PTCD2
ZEB1,PCCA
ZEB1,NUP88
ZEB1,NF2
ZEB1,MRPS27
ZEB1,KYAT3
ZEB1,IFT80
ZEB1,GRAMD1A
ZEB1,GEN1
ZEB1,FLYWCH2
ZEB1,FAM173B
ZEB1,ERLIN1
ZEB1,DYRK3
ZEB1,DPM3
ZEB1,CRYL1
ZEB1,CLDN19
ZEB1,CCT5
ZEB1,CAMSAP2
ZEB1,ARIH2OS
ZEB1,ARIH2
ZEB1,ZNF841
ZEB1,ZFP69B
ZEB1,YPEL5
ZEB1,YLPM1
ZEB1,TRMT1
ZEB1,TOP1MT
ZEB1,TMED6
ZEB1,SLF2
ZEB1,RBBP7
ZEB1,NEO1
ZEB1,MTOR
ZEB1,LOC100289561
ZEB1,LAS1L
ZEB1,IGF2BP1
ZEB1,HGS
ZEB1,GJC3
ZEB1,DNAJC18
ZEB1,DDC
ZEB1,COX8A
ZEB1,COX14
ZEB1,CDC42EP2
ZEB1,CBS
ZEB1,B4GALT4
ZEB1,ATP5F1C
ZEB1,ARL16
ZEB1,ANAPC11
ZEB1,ALYREF
ZEB1,ACSS1
ZEB1,ZNF576
ZEB1,ZNF384
ZEB1,WDR78
ZEB1,USP9Y
ZEB1,TSPAN31
ZEB1,TECR
ZEB1,ST6GALNAC6
ZEB1,ST5
ZEB1,SREK1
ZEB1,SMCO4
ZEB1,SLC35F1
ZEB1,SF3A2
ZEB1,SERPINA10
ZEB1,SEPSECS
ZEB1,RNPEP
ZEB1,RNF169
ZEB1,RNASEH2A
ZEB1,RIOX2
ZEB1,RILPL1
ZEB1,RHOQ
ZEB1,RHBDD3
ZEB1,RFX6
ZEB1,RAD23B
ZEB1,PRXL2A
ZEB1,OPN3
ZEB1,NXT2
ZEB1,NPRL3
ZEB1,NCKAP1
ZEB1,MVP
ZEB1,MIER1
ZEB1,LOC101927572
ZEB1,KIF27
ZEB1,KDELC2
ZEB1,IRGQ
ZEB1,IL1RAP
ZEB1,ICE1
ZEB1,HTT
ZEB1,GPATCH2L
ZEB1,GEMIN5
ZEB1,GABPB1
ZEB1,FBXL18
ZEB1,FAM76A
ZEB1,EWSR1
ZEB1,EVI5
ZEB1,ESD
ZEB1,ENPP1
ZEB1,DNAJB1
ZEB1,CSTF2
ZEB1,CHMP5
ZEB1,CD24
ZEB1,BLM
ZEB1,BAG1
ZEB1,ATP6V1E2
ZEB1,ATP5F1B
ZEB1,APOBEC3D
ZEB1,ALKBH6
ZEB1,AKIP1
ZEB1,ACSL4
ZEB1,ABCB10
ZEB1,ZNF473
ZEB1,ZFC3H1
ZEB1,WRAP53
ZEB1,VRK3
ZEB1,TUBD1
ZEB1,TTC23
ZEB1,TRAF4
ZEB1,TP53
ZEB1,TMEM189-UBE2V1
ZEB1,TMEM189
ZEB1,TMEM140
ZEB1,THAP2
ZEB1,TBC1D31
ZEB1,SMARCA4
ZEB1,SLC39A1
ZEB1,SLC12A4
ZEB1,SHISA5
ZEB1,SH3BP5L
ZEB1,SENP8
ZEB1,RUNDC3B
ZEB1,RPS6KB1
ZEB1,RAD51
ZEB1,PSMG1
ZEB1,PKN3
ZEB1,MYO9A
ZEB1,MTX1
ZEB1,MSANTD2
ZEB1,LZTR1
ZEB1,LRRC28
ZEB1,ISOC2
ZEB1,IPO9
ZEB1,HNRNPA1
ZEB1,HDAC8
ZEB1,GRPEL1
ZEB1,GATD3B
ZEB1,GATD3A
ZEB1,FBXO9
ZEB1,FBXO30
ZEB1,FAM171B
ZEB1,FAM160A2
ZEB1,EXOC1
ZEB1,CXorf58
ZEB1,CREB3L4
ZEB1,CHST14
ZEB1,CBX5
ZEB1,AVL9
ZEB1,ATP1B1
ZEB1,AFAP1L1
ZEB1,ACSM5
ZEB1,ZNF781
ZEB1,ZNF766
ZEB1,ZNF563
ZEB1,ZMYM4
ZEB1,ZDHHC7
ZEB1,WDR77
ZEB1,WASHC4
ZEB1,VCP
ZEB1,TRMT1L
ZEB1,TMEM35B
ZEB1,THAP7
ZEB1,SWT1
ZEB1,SRR
ZEB1,SRP14
ZEB1,SNX27
ZEB1,SMG6
ZEB1,SGTA
ZEB1,SCYL2
ZEB1,RHEX
ZEB1,RABL2A
ZEB1,PRPF8
ZEB1,PRODH2
ZEB1,PKLR
ZEB1,OTUD3
ZEB1,NAPA
ZEB1,MLH1
ZEB1,MC1R
ZEB1,MBD4
ZEB1,LYRM1
ZEB1,KIAA0895
ZEB1,IFT122
ZEB1,FGD4
ZEB1,ERGIC2
ZEB1,EPM2AIP1
ZEB1,DCUN1D3
ZEB1,CYP4F11
ZEB1,CYB5R4
ZEB1,CTDSP1
ZEB1,CPN2
ZEB1,CLPTM1
ZEB1,CIZ1
ZEB1,CCNYL1
ZEB1,ATP5PB
ZEB1,ALG6
ZEB1,AGBL2
ZEB1,ABHD14B
ZEB1,ABHD14A-ACY1
ZEB1,ABHD14A
ZEB1,ZNF200
ZEB1,WDR61
ZEB1,UBXN7
ZEB1,UBR3
ZEB1,UBC
ZEB1,UBAC1
ZEB1,TPP1
ZEB1,TOP2A
ZEB1,TMPPE
ZEB1,TMEM234
ZEB1,SPHK1
ZEB1,SPACA9
ZEB1,SNU13
ZEB1,SKP1
ZEB1,RPS23
ZEB1,RILPL2
ZEB1,POC5
ZEB1,PLD6
ZEB1,PIPOX
ZEB1,NARF
ZEB1,LRP12
ZEB1,GLB1
ZEB1,FOXP4
ZEB1,ENC1
ZEB1,ELMSAN1
ZEB1,EIF3I
ZEB1,DTL
ZEB1,DLD
ZEB1,DIMT1
ZEB1,COPS5
ZEB1,COMMD5
ZEB1,CFI
ZEB1,CBL
ZEB1,CASP7
ZEB1,ATP6AP1L
ZEB1,ARHGEF7
ZEB1,AK8
ZEB1,ZW10
ZEB1,ZNF583
ZEB1,ZNF37A
ZEB1,ZCCHC10
ZEB1,ZBTB33
ZEB1,UBQLN4
ZEB1,TRNT1
ZEB1,TIMM8A
ZEB1,TIMM44
ZEB1,TICRR
ZEB1,STON2
ZEB1,STK17B
ZEB1,SRRM2
ZEB1,SOD1
ZEB1,SDHC
ZEB1,RHOBTB1
ZEB1,RAP1GAP
ZEB1,PSMD2
ZEB1,PRR14
ZEB1,PACSIN3
ZEB1,NNT
ZEB1,NFKB1
ZEB1,MYO7B
ZEB1,MINPP1
ZEB1,LIN52
ZEB1,LAMTOR2
ZEB1,LAMA3
ZEB1,KIAA1217
ZEB1,IKBKG
ZEB1,HMGN1
ZEB1,FUBP3
ZEB1,FGFR1OP
ZEB1,FBXL17
ZEB1,DNAJC7
ZEB1,CRYZL2P-SEC16B
ZEB1,CHKB
ZEB1,CCHCR1
ZEB1,CAMK2D
ZEB1,C16orf95
ZEB1,BORCS5
ZEB1,BHLHA15
ZEB1,ANLN
ZEB1,ALDH6A1
ZEB1,AATF
ZEB1,ZWILCH
ZEB1,ZSCAN21
ZEB1,ZNF675
ZEB1,ZNF500
ZEB1,ZNF441
ZEB1,ZNF431
ZEB1,ZNF428
ZEB1,ZNF136
ZEB1,ZFYVE16
ZEB1,ZBTB8OS
ZEB1,WASF2
ZEB1,TTR
ZEB1,TMEM256
ZEB1,SNX7
ZEB1,SMIM24
ZEB1,SLC9A4
ZEB1,SIL1
ZEB1,SH2D6
ZEB1,SEMA6C
ZEB1,SDHB
ZEB1,RPL4
ZEB1,RILP
ZEB1,RBBP4
ZEB1,RAP1GAP2
ZEB1,RALB
ZEB1,PTDSS2
ZEB1,PRPF39
ZEB1,PGAP1
ZEB1,PANK3
ZEB1,NUP98
ZEB1,NUDT9
ZEB1,NUDT3
ZEB1,NAAA
ZEB1,MEIG1
ZEB1,KXD1
ZEB1,HDHD2
ZEB1,GNPDA2
ZEB1,DRG1
ZEB1,DDX6
ZEB1,CRTAP
ZEB1,CCDC171
ZEB1,BST2
ZEB1,AFF4
ZEB1,ACOT7
ZEB1,ZNF891
ZEB1,ZNF24
ZEB1,ZNF10
ZEB1,WAPL
ZEB1,TRPM4
ZEB1,TNIP1
ZEB1,STIP1
ZEB1,SOAT2
ZEB1,SMIM3
ZEB1,SLC31A1
ZEB1,SIAH1
ZEB1,SEC24D
ZEB1,RASGRF2
ZEB1,RAB7A
ZEB1,PRSS47
ZEB1,POC1A
ZEB1,PLRG1
ZEB1,PFDN1
ZEB1,PAM
ZEB1,MANBA
ZEB1,LPGAT1
ZEB1,H2AFZ
ZEB1,GDE1
ZEB1,G6PC
ZEB1,FKBP15
ZEB1,FAM193B
ZEB1,EIF4A1
ZEB1,DELE1
ZEB1,DDX17
ZEB1,CNKSR3
ZEB1,CENPN
ZEB1,CDK13
ZEB1,CCDC66
ZEB1,CASC10
ZEB1,C19orf66
ZEB1,AMMECR1L
ZEB1,ZDHHC17
ZEB1,ZBTB3
ZEB1,YTHDF3
ZEB1,YAF2
ZEB1,USP2
ZEB1,UBE2N
ZEB1,TSPAN7
ZEB1,TOP2B
ZEB1,TMEM91
ZEB1,SSU72
ZEB1,SLC25A5
ZEB1,SH3RF2
ZEB1,SERPINH1
ZEB1,SELENOK
ZEB1,SEC24A
ZEB1,SBNO1
ZEB1,RPL13
ZEB1,RPA2
ZEB1,RASAL2
ZEB1,RAD52
ZEB1,PLBD2
ZEB1,MTCH1
ZEB1,LMCD1
ZEB1,L3MBTL2
ZEB1,HILPDA
ZEB1,FGG
ZEB1,F12
ZEB1,ELMOD2
ZEB1,DGCR6L
ZEB1,DCP2
ZEB1,DCBLD2
ZEB1,DCAF8
ZEB1,CTSO
ZEB1,COMT
ZEB1,CEBPB
ZEB1,CDCA8
ZEB1,CCDC117
ZEB1,C1orf109
ZEB1,B9D2
ZEB1,ARHGAP24
ZEB1,ABAT
ZEB1,ZNF845
ZEB1,ZNF771
ZEB1,YAP1
ZEB1,VPS53
ZEB1,UBE2Q1
ZEB1,TMEM53
ZEB1,TGFBRAP1
ZEB1,TET3
ZEB1,SUV39H2
ZEB1,STX10
ZEB1,SPAG5
ZEB1,SLC39A9
ZEB1,SETD1A
ZEB1,SESN2
ZEB1,ROCK1
ZEB1,RNF103-CHMP3
ZEB1,PHTF1
ZEB1,MBL2
ZEB1,MARCH2
ZEB1,LAMB2
ZEB1,INAFM2
ZEB1,IER2
ZEB1,HSD11B2
ZEB1,GNA13
ZEB1,ERH
ZEB1,DENND6A
ZEB1,DDX31
ZEB1,C20orf96
ZEB1,C11orf86
ZEB1,ATP13A1
ZEB1,ARMH1
ZEB1,ARHGEF10L
ZEB1,APBA1
ZEB1,ANKRD65
ZEB1,ANKRD26
ZEB1,ABHD2
ZEB1,AADAT
ZEB1,ZNF175
ZEB1,ZNF114
ZEB1,ZBTB20
ZEB1,YY1AP1
ZEB1,XRCC4
ZEB1,WDR59
ZEB1,TRIM32
ZEB1,TMEM167A
ZEB1,TM4SF1
ZEB1,STK38
ZEB1,SPATA4
ZEB1,SOWAHD
ZEB1,RNF24
ZEB1,RAN
ZEB1,PSIP1
ZEB1,PRPSAP1
ZEB1,PPP2CB
ZEB1,PDIA4
ZEB1,PC
ZEB1,PARP1
ZEB1,NEDD4L
ZEB1,NCOA2
ZEB1,NAA10
ZEB1,MYBBP1A
ZEB1,LRRIQ3
ZEB1,LMNB1
ZEB1,KRTAP3-1
ZEB1,ITLN1
ZEB1,FPGT-TNNI3K
ZEB1,FPGT
ZEB1,FGFR2
ZEB1,FAAP24
ZEB1,DAP3
ZEB1,CEP89
ZEB1,C9orf40
ZEB1,ASTN2
ZEB1,APOOL
ZEB1,ANXA11
ZEB1,ALDH18A1
ZEB1,ACVR2A
ZNF274,MTRNR2L8
ZNF274,MTRNR2L2
ZNF274,MTRNR2L9
ZNF274,RGPD2
ZNF274,MTRNR2L10
ZNF274,MTRNR2L6
ZNF274,PGBD3
ZNF274,MTRNR2L3
SP2,ITPKC
SP2,ZNF678
SP2,APOA2
SP2,RRN3P1
SP2,TMEM198B
SP2,CKS1B
SP2,PRADC1
SP2,METTL23
SP2,TP53TG1
SP2,CETN4P
SP2,WDR76
SP2,PPP2R3C
SP2,MRPL34
SP2,FAM120AOS
SP2,SYS1-DBNDD2
SP2,CAMTA1
SP2,PMS2P2
SP2,PMS2P4
SP2,MIR4638
SP2,ZNF252P
SP2,DCAF7
SP2,ERGIC3
SP2,LINC00339
SP2,HSPE1-MOB4
SP2,SRSF6
SP2,DNAJB11
SP2,CCT6P1
SP2,SCARNA13
SP2,SCARNA16
SP2,MIR4519
SP2,HEMK1
SP2,ACYP1
SP2,PCNA-AS1
SP2,ABCA11P
SP2,MIR639
SP2,MIR638
SP2,HTT-AS
SP2,LINC00921
SP2,SNORA70
SP2,FAM120A
SP2,PAXBP1
SP2,SRGAP2B
SP2,UBE2Q2P2
SP2,PSMB3
SP2,RMI2
SP2,ZNF556
SP2,LRRC56
SP2,SAP30L-AS1
SP2,ZCCHC14
SP2,PHPT1
SP2,AK2
SP2,HSPE1
SP2,CHMP4A
SP2,SELENOI
SP2,TRIP10
SP2,RPL18
SP2,PWWP2A
SP2,SLC2A8
SP2,STXBP5
SP2,OIP5-AS1
SP2,MIR663A
SP2,DNAJC16
SP2,HSPD1
SP2,RNF216P1
SP2,FKBP1B
SP2,UBE2F
SP2,SALL1
SP2,MAEA
SP2,SLX1B-SULT1A4
SP2,ROGDI
SP2,SNORA48
SP2,ANKRD11
SP2,CEP68
SP2,ZBTB7B
SP2,DUSP10
SP2,RPS19BP1
SP2,SCAND2P
SP2,SNORD54
SP2,H2AFJ
SP2,MIR4721
SP2,AK9
SP2,SNORD104
SP2,STAG3L4
SP2,RAB4B-EGLN2
SP2,MIR3648-1
SP2,DDX49
SP2,ZNF776
SP2,SNORD35B
SP2,SNORD60
SP2,CHCHD7
SP2,ZNF519
SP2,ZNF516
SP2,RPL13AP5
SP2,SNORD59B
SP2,SNORD59A
SP2,P2RX6P
SP2,EIF6
SP2,ALG11
SP2,ATAD2B
SP2,RNF5P1
SP2,SLX1A-SULT1A3
SP2,DDX39A
SP2,SFN
SP2,PLEKHA8
SP2,COPZ1
SP2,MIR1307
SP2,RPL7L1
SP2,RPL41
SP2,USF3
SP2,CKAP2L
SP2,DNAJC27-AS1
SP2,GBAP1
SP2,MIR22HG
SP2,VAMP1
SP2,MIR4442
SP2,MIR658
SP2,SCARNA2
SP2,UBE2F-SCLY
SP2,SLC9A1
SP2,SLC9A8
SP2,GUSBP4
SP2,GUSBP1
SP2,PIN1
SP2,SNORA50C
SP2,CASP9
SP2,DOLPP1
SP2,KIAA0391
SP2,FLII
SP2,SNAPC4
SP2,HNRNPA1P10
SP2,RPS11
SP2,SBDSP1
SP2,BOLA3-AS1
SP2,TMX2
SP2,C1QTNF6
SP2,ARHGAP19-SLIT1
SP2,WIPI1
SP2,UBALD1
SP2,TMX2-CTNND1
SP2,SAP30BP
SP2,TPRA1
SP2,ENO1-AS1
SP2,PSMD1
SP2,DYNLRB1
SP2,ZNF271P
SP2,TSPAN15
SP2,MIR4479
SP2,CYB5RL
SP2,PSMA3-AS1
SP2,FASTKD3
SP2,SNHG11
SP2,SNHG10
SP2,MAP3K11
SP2,STAG3L3
SP2,MFSD3
SP2,BHLHE40
SP2,SNORA71E
SP2,SNORA71D
SP2,PRKAB2
SP2,POLR2J4
SP2,R3HCC1
SP2,TPD52L2
SP2,PSCA
SP2,PPP2R1A
SP2,PSMC3IP
SP2,SNHG20
SP2,THAP7-AS1
SP2,ZNF714
SP2,TDP1
SP2,MIR4258
SP2,CFL1
SP2,ARL6IP6
SP2,FOPNL
SP2,ORC2
SP2,SNAI3-AS1
RFX5,HSPA9
RFX5,MZT2B
RFX5,CEACAM1
RFX5,ZNF878
RFX5,ZNF703
RFX5,ZNF707
RFX5,NT5DC3
RFX5,ZC3H13
RFX5,CRBN
RFX5,TMEM51
RFX5,ZNF43
RFX5,XPA
RFX5,PIK3C3
RFX5,TRAPPC8
RFX5,ZNF670
RFX5,MAX
RFX5,GTSE1
RFX5,BAK1
RFX5,VPS8
RFX5,ACLY
RFX5,NTHL1
RFX5,SPPL2B
RFX5,RPS6KC1
RFX5,ATP2A2
RFX5,RIT1
RFX5,EDC3
RFX5,APOA1
RFX5,UFSP2
RFX5,XPO4
RFX5,DGAT1
RFX5,DGAT2
RFX5,ZNF37BP
RFX5,FBXL13
RFX5,ABCA17P
RFX5,GHDC
RFX5,TMEM192
RFX5,UTP25
RFX5,VTRNA1-1
RFX5,GANAB
RFX5,SMAD9
RFX5,LRPAP1
RFX5,SMAD5
RFX5,SC5D
RFX5,FKTN
RFX5,ARF5
RFX5,ERICH6
RFX5,ERICH1
RFX5,SZT2
RFX5,CALB2
RFX5,CALB1
RFX5,TCEA1
RFX5,NOL9
RFX5,NOL8
RFX5,CHTF18
RFX5,NOL6
