gnai3	ENSMUSG00000000001
ccdc152	ENSMUSG00000091119
gm8247	ENSMUSG00000091122
gm17181	ENSMUSG00000091123
iqcf6	ENSMUSG00000091129
gm7945	ENSMUSG00000091131
gm17109	ENSMUSG00000091132
gm17108	ENSMUSG00000091133
lgals1-ps2	ENSMUSG00000091135
gm17124	ENSMUSG00000091140
gm17175	ENSMUSG00000091142
phf11c	ENSMUSG00000091144
gm3077	ENSMUSG00000091146
4921509a06rik	ENSMUSG00000091147
gm3182	ENSMUSG00000091148
gm17020	ENSMUSG00000091149
vmn1r224	ENSMUSG00000091151
proscos	ENSMUSG00000091154
serpine3	ENSMUSG00000091155
serpina3l-ps	ENSMUSG00000091157
gm17545	ENSMUSG00000091159
gm17133	ENSMUSG00000091160
gm3962	ENSMUSG00000091163
gm17036	ENSMUSG00000091165
gm17120	ENSMUSG00000091172
gm17677	ENSMUSG00000091174
9130204l05rik	ENSMUSG00000091175
gm15494	ENSMUSG00000091177
gm5141	ENSMUSG00000091183
gm17059	ENSMUSG00000091184
gm3278	ENSMUSG00000091185
ear-ps3	ENSMUSG00000091189
gm17334	ENSMUSG00000091191
sardhos	ENSMUSG00000091192
gm17333	ENSMUSG00000091193
gm19840	ENSMUSG00000091194
gm17332	ENSMUSG00000091195
gm5218	ENSMUSG00000091198
gm2619	ENSMUSG00000091199
gm7271	ENSMUSG00000091204
vmn2r71	ENSMUSG00000091205
vmn2r91	ENSMUSG00000091206
krtap11-1	ENSMUSG00000091212
pate1	ENSMUSG00000091215
gm17208	ENSMUSG00000091216
gm3084	ENSMUSG00000091221
gm8775	ENSMUSG00000091223
gm3755	ENSMUSG00000091227
gm20390	ENSMUSG00000091228
gm6970	ENSMUSG00000091230
gm6434	ENSMUSG00000091233
gm17114	ENSMUSG00000091237
gm17103	ENSMUSG00000091238
vmn2r76	ENSMUSG00000091239
vgll3	ENSMUSG00000091243
gm17689	ENSMUSG00000091248
speer4e	ENSMUSG00000091255
vmn2r110	ENSMUSG00000091259
vmn2r19	ENSMUSG00000091260
smim13	ENSMUSG00000091264
igkv17-134	ENSMUSG00000091268
gm6682	ENSMUSG00000091269
gm17641	ENSMUSG00000091272
gm6673	ENSMUSG00000091273
gm3248	ENSMUSG00000091275
gm1818	ENSMUSG00000091277
gm17032	ENSMUSG00000091280
gm8065	ENSMUSG00000091281
gm17234	ENSMUSG00000091283
gm17430	ENSMUSG00000091285
gm3111	ENSMUSG00000091286
gm17075	ENSMUSG00000091288
gm17051	ENSMUSG00000091289
gm3275	ENSMUSG00000091290
gm3104	ENSMUSG00000091292
gm6047	ENSMUSG00000091293
gm4181	ENSMUSG00000091296
gm8439	ENSMUSG00000091297
speer6-ps1	ENSMUSG00000091304
gm17100	ENSMUSG00000091305
gm17606	ENSMUSG00000091306
gm8895	ENSMUSG00000091307
spata31d1b	ENSMUSG00000091311
gm17490	ENSMUSG00000091312
fth-ps2	ENSMUSG00000091313
gm17214	ENSMUSG00000091315
gm5415	ENSMUSG00000091318
gm3760	ENSMUSG00000091325
traj54	ENSMUSG00000091326
1700112d23rik	ENSMUSG00000091329
gm17157	ENSMUSG00000091336
eid1	ENSMUSG00000091337
col6a5	ENSMUSG00000091345
gm10772	ENSMUSG00000091347
vmn2r92	ENSMUSG00000091350
gm17135	ENSMUSG00000091351
gm17142	ENSMUSG00000091355
speer5-ps1	ENSMUSG00000091358
gm5277	ENSMUSG00000091361
gm7701	ENSMUSG00000091363
gm17040	ENSMUSG00000091366
gm17711	ENSMUSG00000091367
gm17085	ENSMUSG00000091368
5730435o14rik	ENSMUSG00000091370
gm8810	ENSMUSG00000091373
vmn2r15	ENSMUSG00000091375
aadacl2	ENSMUSG00000091376
gm4219	ENSMUSG00000091378
vmn2r83	ENSMUSG00000091381
vmn1r18	ENSMUSG00000091382
hist1h2al	ENSMUSG00000091383
olfr443-ps1	ENSMUSG00000091386
gcnt4	ENSMUSG00000091387
gm17168	ENSMUSG00000091390
5330438i03rik	ENSMUSG00000091393
spanxn4	ENSMUSG00000091396
gm6356	ENSMUSG00000091400
gm9252	ENSMUSG00000091401
rd3l	ENSMUSG00000091402
gm3140	ENSMUSG00000091404
hist2h4	ENSMUSG00000091405
vmn2r117	ENSMUSG00000091407
gm6728	ENSMUSG00000091408
gm17150	ENSMUSG00000091410
gm5916	ENSMUSG00000091411
gm2895	ENSMUSG00000091412
ak9	ENSMUSG00000091415
gm6327	ENSMUSG00000091416
gm3164	ENSMUSG00000091418
gm17450	ENSMUSG00000091419
gm4202	ENSMUSG00000091421
gm6455	ENSMUSG00000091422
gm17509	ENSMUSG00000091423
gm17118	ENSMUSG00000091425
gm17228	ENSMUSG00000091426
gm17093	ENSMUSG00000091429
platr19	ENSMUSG00000091430
vmn1r115	ENSMUSG00000091435
gm17088	ENSMUSG00000091438
gm17387	ENSMUSG00000091441
gm17031	ENSMUSG00000091442
gm17023	ENSMUSG00000091443
gm10269	ENSMUSG00000091449
vmn2r11	ENSMUSG00000091450
gm6541	ENSMUSG00000091453
otogl	ENSMUSG00000091455
gm17171	ENSMUSG00000091457
gm17054	ENSMUSG00000091459
gm7808	ENSMUSG00000091460
gm17084	ENSMUSG00000091462
gm17183	ENSMUSG00000091466
vmn2r82	ENSMUSG00000091468
gm17159	ENSMUSG00000091470
gm20538	ENSMUSG00000091471
gm3739	ENSMUSG00000091472
2610021a01rik	ENSMUSG00000091474
2810468n07rik	ENSMUSG00000091475
gm16432	ENSMUSG00000091476
gm5799	ENSMUSG00000091477
gm10039	ENSMUSG00000091478
gm17035	ENSMUSG00000091479
gm17154	ENSMUSG00000091481
gm8715	ENSMUSG00000091483
gm7953	ENSMUSG00000091486
gm6586	ENSMUSG00000091487
triml2	ENSMUSG00000091490
vmn2r97	ENSMUSG00000091491
gm17025	ENSMUSG00000091492
gm3269	ENSMUSG00000091494
gm8398	ENSMUSG00000091496
gm44	ENSMUSG00000091497
mpc1-ps	ENSMUSG00000091498
vmn2r118	ENSMUSG00000091504
gm17194	ENSMUSG00000091507
gm17066	ENSMUSG00000091509
mtag2	ENSMUSG00000091510
vmn2r87	ENSMUSG00000091511
lamtor3	ENSMUSG00000091512
gm17484	ENSMUSG00000091514
zfp422-ps	ENSMUSG00000091515
skor2	ENSMUSG00000091519
au040972	ENSMUSG00000091523
bb019430	ENSMUSG00000091526
gm9268	ENSMUSG00000091528
cldn20	ENSMUSG00000091530
olfr102	ENSMUSG00000091531
gm17195	ENSMUSG00000091534
tma7	ENSMUSG00000091537
vmn1r238	ENSMUSG00000091539
vmn1r9	ENSMUSG00000091541
gm17167	ENSMUSG00000091542
gm17572	ENSMUSG00000091548
gm6548	ENSMUSG00000091549
gm6811	ENSMUSG00000091550
gm8711	ENSMUSG00000091552
serpina3e-ps	ENSMUSG00000091553
gm14569	ENSMUSG00000091556
gm8584	ENSMUSG00000091557
gm17227	ENSMUSG00000091558
gm6665	ENSMUSG00000091561
crybg3	ENSMUSG00000091562
gm8108	ENSMUSG00000091563
gm8206	ENSMUSG00000091568
gm8232	ENSMUSG00000091569
gm7707	ENSMUSG00000091570
vmn2r3	ENSMUSG00000091572
serpina3d-ps	ENSMUSG00000091573
2010016i18rik	ENSMUSG00000091575
gm6211	ENSMUSG00000091577
gm6467	ENSMUSG00000091580
gm17033	ENSMUSG00000091583
gm8180	ENSMUSG00000091584
cyp4f17	ENSMUSG00000091586
gm17191	ENSMUSG00000091587
gm17067	ENSMUSG00000091594
gm3344	ENSMUSG00000091595
olfr93	ENSMUSG00000091601
gm17349	ENSMUSG00000091604
gm8256	ENSMUSG00000091605
ighv2-1	ENSMUSG00000091606
gm17046	ENSMUSG00000091613
gm17657	ENSMUSG00000091614
gm17044	ENSMUSG00000091615
gm3752	ENSMUSG00000091617
h60c	ENSMUSG00000091618
gm3625	ENSMUSG00000091619
vmn2r23	ENSMUSG00000091620
gm17092	ENSMUSG00000091623
vmn2r9	ENSMUSG00000091624
lsm5	ENSMUSG00000091625
gm5929	ENSMUSG00000091627
vmn2r95	ENSMUSG00000091631
vmn2r13	ENSMUSG00000091635
akain1	ENSMUSG00000091636
vmn1r113	ENSMUSG00000091638
gm3756	ENSMUSG00000091639
c2cd4d	ENSMUSG00000091648
phf11b	ENSMUSG00000091649
apol11a	ENSMUSG00000091650
vmn2r36	ENSMUSG00000091651
vmn1r57	ENSMUSG00000091652
gm8741	ENSMUSG00000091655
vmn2r106	ENSMUSG00000091656
gm3072	ENSMUSG00000091657
gm17099	ENSMUSG00000091659
gm17021	ENSMUSG00000091661
vmn1r69	ENSMUSG00000091662
gm17101	ENSMUSG00000091665
gm8358	ENSMUSG00000091668
gm17117	ENSMUSG00000091669
vmn2r105	ENSMUSG00000091670
trbv10	ENSMUSG00000091671
gm17129	ENSMUSG00000091672
gm8374	ENSMUSG00000091676
vmn2r96	ENSMUSG00000091679
klhdc7b	ENSMUSG00000091680
tcrg-c3	ENSMUSG00000091682
gm17359	ENSMUSG00000091685
4930471c04rik	ENSMUSG00000091686
4930433i11rik	ENSMUSG00000091692
apol11b	ENSMUSG00000091694
gm17669	ENSMUSG00000091695
eif3s6-ps2	ENSMUSG00000091697
gm6526	ENSMUSG00000091698
gm7876	ENSMUSG00000091700
gm4222	ENSMUSG00000091703
h2-q2	ENSMUSG00000091705
gm8224	ENSMUSG00000091707
gm17189	ENSMUSG00000091709
sec14l5	ENSMUSG00000091712
gm17126	ENSMUSG00000091713
gm16506	ENSMUSG00000091718
gimd1	ENSMUSG00000091721
siah3	ENSMUSG00000091722
gm17366	ENSMUSG00000091723
gm8220	ENSMUSG00000091725
gm17230	ENSMUSG00000091730
gm17542	ENSMUSG00000091731
gm17541	ENSMUSG00000091732
gm8094	ENSMUSG00000091733
vmn1r29	ENSMUSG00000091734
gpr62	ENSMUSG00000091735
yy2	ENSMUSG00000091736
gm7929	ENSMUSG00000091740
gm17161	ENSMUSG00000091741
gm5093	ENSMUSG00000091742
gm5705	ENSMUSG00000091743
gm17732	ENSMUSG00000091744
gm17098	ENSMUSG00000091745
tspy-ps	ENSMUSG00000091749
gm3208	ENSMUSG00000091752
gm3636	ENSMUSG00000091754
gm3095	ENSMUSG00000091756
gm17064	ENSMUSG00000091757
gm3191	ENSMUSG00000091762
zfp964	ENSMUSG00000091764
gm17617	ENSMUSG00000091768
vmn2r103	ENSMUSG00000091771
gm16494	ENSMUSG00000091775
gm8340	ENSMUSG00000091776
gm21293	ENSMUSG00000091779
sco2	ENSMUSG00000091780
gm17022	ENSMUSG00000091784
rpl29-ps5	ENSMUSG00000091785
gm8425	ENSMUSG00000091786
gm8032	ENSMUSG00000091788
gm3573	ENSMUSG00000091792
vmn2r18	ENSMUSG00000091794
igkv1-115	ENSMUSG00000091800
cox16	ENSMUSG00000091803
vmn2r108	ENSMUSG00000091805
gm5258	ENSMUSG00000091806
gm9671	ENSMUSG00000091808
olfr721-ps1	ENSMUSG00000091809
inafm1	ENSMUSG00000091811
ear-ps5	ENSMUSG00000091812
ces2h	ENSMUSG00000091813
gm8050	ENSMUSG00000091814
gm17153	ENSMUSG00000091815
gm17141	ENSMUSG00000091816
gm17091	ENSMUSG00000091817
rpl19-ps4	ENSMUSG00000091818
srsx	ENSMUSG00000091821
gm5778	ENSMUSG00000091825
speer4f2	ENSMUSG00000091827
gm4707	ENSMUSG00000091831
gm17155	ENSMUSG00000091832
gm17177	ENSMUSG00000091834
gm16490	ENSMUSG00000091842
gm8251	ENSMUSG00000091844
gm4604	ENSMUSG00000091845
gm2855	ENSMUSG00000091847
gm17188	ENSMUSG00000091849
vmn2r100	ENSMUSG00000091859
cldn34a	ENSMUSG00000091863
gm17102	ENSMUSG00000091864
gm6257	ENSMUSG00000091866
cyp2a22	ENSMUSG00000091867
olfr732	ENSMUSG00000091873
vmn1r56	ENSMUSG00000091874
gm3851	ENSMUSG00000091876
vmn2r17	ENSMUSG00000091879
gm17146	ENSMUSG00000091881
gm6337	ENSMUSG00000091882
gm17053	ENSMUSG00000091887
vmn2r80	ENSMUSG00000091888
a830073o21rik	ENSMUSG00000091890
gm3030	ENSMUSG00000091894
ube2d2a	ENSMUSG00000091896
gm17019	ENSMUSG00000091897
tnnc1	ENSMUSG00000091898
gm4353	ENSMUSG00000091900
gm6918	ENSMUSG00000091902
gm6460	ENSMUSG00000091903
gm6395	ENSMUSG00000091905
1700099i09rik	ENSMUSG00000091906
gm17231	ENSMUSG00000091908
gm9587	ENSMUSG00000091911
gm17409	ENSMUSG00000091922
gm8267	ENSMUSG00000091923
vmn1r185	ENSMUSG00000091924
vmn2r62	ENSMUSG00000091926
gm8582	ENSMUSG00000091929
vmn2r52	ENSMUSG00000091930
gon7	ENSMUSG00000091931
gm8857	ENSMUSG00000091933
gm3053	ENSMUSG00000091936
gm3646	ENSMUSG00000091937
gm2564	ENSMUSG00000091938
gm7399	ENSMUSG00000091941
gm17138	ENSMUSG00000091942
vmn2r114	ENSMUSG00000091945
6530401f13rik	ENSMUSG00000091947
olfr421-ps1	ENSMUSG00000091950
gm17709	ENSMUSG00000091952
gm9844	ENSMUSG00000091955
c2cd4b	ENSMUSG00000091956
rps2-ps10	ENSMUSG00000091957
gm17038	ENSMUSG00000091960
gm3123	ENSMUSG00000091961
vmn2r78	ENSMUSG00000091962
vmn2r-ps5	ENSMUSG00000091967
gm17115	ENSMUSG00000091968
gm4868	ENSMUSG00000091970
hspa1a	ENSMUSG00000091971
tmem207	ENSMUSG00000091972
olfr457	ENSMUSG00000091983
gm17354	ENSMUSG00000091985
gm10352	ENSMUSG00000091987
ndufab1-ps	ENSMUSG00000091989
gm9672	ENSMUSG00000091990
b930036n10rik	ENSMUSG00000091993
e130317f20rik	ENSMUSG00000091994
gm3339	ENSMUSG00000091995
bc049352	ENSMUSG00000091996
gm6611	ENSMUSG00000091997
gm17072	ENSMUSG00000091998
gm17482	ENSMUSG00000092004
gm17139	ENSMUSG00000092006
cyp2c69	ENSMUSG00000092008
myh15	ENSMUSG00000092009
gm4468	ENSMUSG00000092014
gm4027	ENSMUSG00000092019
gbp11	ENSMUSG00000092021
gm17062	ENSMUSG00000092027
gm9027	ENSMUSG00000092029
gm2108	ENSMUSG00000092031
vmn2r59	ENSMUSG00000092032
peg10	ENSMUSG00000092035
gm2244	ENSMUSG00000092036
gm5501	ENSMUSG00000092039
gm17198	ENSMUSG00000092040
gm17163	ENSMUSG00000092042
esp6	ENSMUSG00000092043
gm17086	ENSMUSG00000092045
gm17631	ENSMUSG00000092047
vmn2r85	ENSMUSG00000092048
vmn2r4	ENSMUSG00000092049
gm17229	ENSMUSG00000092051
kif4-ps	ENSMUSG00000092054
gm7925	ENSMUSG00000092055
gm7289	ENSMUSG00000092056
bend4	ENSMUSG00000092060
1700121n20rik	ENSMUSG00000092066
a230065n10rik	ENSMUSG00000092071
gm4540	ENSMUSG00000092072
gm6205	ENSMUSG00000092073
dynlt1a	ENSMUSG00000092074
serpina4-ps1	ENSMUSG00000092075
olfr101	ENSMUSG00000092077
vmn2r16	ENSMUSG00000092080
kcnb2	ENSMUSG00000092083
gm17224	ENSMUSG00000092085
gm6793	ENSMUSG00000092086
gm3294	ENSMUSG00000092090
gm17215	ENSMUSG00000092092
gm17528	ENSMUSG00000092093
zfp804b	ENSMUSG00000092094
gm5819	ENSMUSG00000092097
gm17039	ENSMUSG00000092103
ear-ps4	ENSMUSG00000092107
gm9376	ENSMUSG00000092109
vmn2r113	ENSMUSG00000092111
gm10320	ENSMUSG00000092116
fancf	ENSMUSG00000092118
vmn2r90	ENSMUSG00000092120
gm17581	ENSMUSG00000092123
b930094e09rik	ENSMUSG00000092124
aa543401	ENSMUSG00000092125
d030025p21rik	ENSMUSG00000092130
bc050972	ENSMUSG00000092131
gm17089	ENSMUSG00000092134
gcom1	ENSMUSG00000092137
gm6482	ENSMUSG00000092142
gm3370	ENSMUSG00000092144
gm7052	ENSMUSG00000092147
gm8005	ENSMUSG00000092148
gm17026	ENSMUSG00000092152
gm17268	ENSMUSG00000092157
vmn2r86	ENSMUSG00000092162
rergl	ENSMUSG00000092164
gm5624	ENSMUSG00000092165
gm7942	ENSMUSG00000092166
gm3696	ENSMUSG00000092167
gm9075	ENSMUSG00000092168
4833427f10rik	ENSMUSG00000092171
gm20523	ENSMUSG00000092172
vmn2r-ps38	ENSMUSG00000092173
gm7029	ENSMUSG00000092174
gm3584	ENSMUSG00000092175
gm20460	ENSMUSG00000092176
gm45351	ENSMUSG00000092178
vmn2r-ps75	ENSMUSG00000092179
gm20432	ENSMUSG00000092181
gm20407	ENSMUSG00000092182
4930515g01rik	ENSMUSG00000092183
gm18489	ENSMUSG00000092184
gm20416	ENSMUSG00000092185
gm5967	ENSMUSG00000092186
gm20457	ENSMUSG00000092187
gm20471	ENSMUSG00000092188
gm20470	ENSMUSG00000092190
gm7211	ENSMUSG00000092191
dyx1c1	ENSMUSG00000092192
cd9-ps	ENSMUSG00000092193
vmn2r-ps87	ENSMUSG00000092195
gm38505	ENSMUSG00000092196
gm20480	ENSMUSG00000092197
gm18358	ENSMUSG00000092199
tnxa	ENSMUSG00000092200
a530058n18rik	ENSMUSG00000092201
stk19-ps1	ENSMUSG00000092202
1110038b12rik	ENSMUSG00000092203
vmn2r-ps49	ENSMUSG00000092204
vmn1r-ps58	ENSMUSG00000092208
a930009a15rik	ENSMUSG00000092210
vmn2r-ps67	ENSMUSG00000092211
slc22a13b-ps	ENSMUSG00000092212
gm18522	ENSMUSG00000092213
gm18560	ENSMUSG00000092214
gm19345	ENSMUSG00000092216
vmn2r-ps62	ENSMUSG00000092217
gm20529	ENSMUSG00000092218
gm20443	ENSMUSG00000092219
gm20528	ENSMUSG00000092220
gm7230	ENSMUSG00000092221
gm20506	ENSMUSG00000092222
gm19807	ENSMUSG00000092223
gm8815	ENSMUSG00000092224
gm2381	ENSMUSG00000092225
gm7651	ENSMUSG00000092227
vmn1r-ps28	ENSMUSG00000092228
gm5977	ENSMUSG00000092229
gm18889	ENSMUSG00000092230
lgals1-ps1	ENSMUSG00000092231
gm20521	ENSMUSG00000092232
gm20403	ENSMUSG00000092233
vmn1r-ps27	ENSMUSG00000092237
gm6004	ENSMUSG00000092238
1700031a10rik	ENSMUSG00000092239
gm4246	ENSMUSG00000092240
gm20522	ENSMUSG00000092241
gm20515	ENSMUSG00000092242
gm7030	ENSMUSG00000092243
esp34	ENSMUSG00000092244
gm17973	ENSMUSG00000092245
gm20493	ENSMUSG00000092246
gm20426	ENSMUSG00000092247
vmn1r-ps63	ENSMUSG00000092248
gm20467	ENSMUSG00000092250
trav9n-1	ENSMUSG00000092251
gm20499	ENSMUSG00000092252
h2-q3	ENSMUSG00000092253
gm20455	ENSMUSG00000092255
gm18359	ENSMUSG00000092256
gm2308	ENSMUSG00000092257
gm20444	ENSMUSG00000092258
vmn2r-ps68	ENSMUSG00000092259
zfp963	ENSMUSG00000092260
gm20519	ENSMUSG00000092261
vmn2r-ps79	ENSMUSG00000092263
gm3585	ENSMUSG00000092264
gm5682	ENSMUSG00000092265
gm20500	ENSMUSG00000092266
gm20417	ENSMUSG00000092267
gm20540	ENSMUSG00000092268
gm9577	ENSMUSG00000092269
gm7031	ENSMUSG00000092270
vmn1r-ps46	ENSMUSG00000092271
gm19301	ENSMUSG00000092272
neat1	ENSMUSG00000092274
gm20465	ENSMUSG00000092275
1700116b05rik	ENSMUSG00000092276
gm19684	ENSMUSG00000092277
gm8752	ENSMUSG00000092278
hmgb1-ps7	ENSMUSG00000092281
gm20412	ENSMUSG00000092283
gm8801	ENSMUSG00000092284
vmn1r-ps56	ENSMUSG00000092285
dtnbos	ENSMUSG00000092286
vmn2r-ps77	ENSMUSG00000092287
gm6659	ENSMUSG00000092289
gm20452	ENSMUSG00000092290
olfr113	ENSMUSG00000092292
gm17919	ENSMUSG00000092293
gm18200	ENSMUSG00000092294
gm20543	ENSMUSG00000092295
gm20454	ENSMUSG00000092296
gm4214	ENSMUSG00000092297
gm8877	ENSMUSG00000092298
cdk3-ps	ENSMUSG00000092300
gm6887	ENSMUSG00000092301
vmn1r-ps29	ENSMUSG00000092303
gm20530	ENSMUSG00000092304
prps1l1	ENSMUSG00000092305
gm20447	ENSMUSG00000092306
vmn2r-ps76	ENSMUSG00000092307
gm3623	ENSMUSG00000092308
4930518c09rik	ENSMUSG00000092309
gm20509	ENSMUSG00000092310
vmn1r-ps26	ENSMUSG00000092311
zfp419	ENSMUSG00000092312
gm20415	ENSMUSG00000092313
gm3563	ENSMUSG00000092314
gm6726	ENSMUSG00000092316
gm6633	ENSMUSG00000092317
vmn1r-ps60	ENSMUSG00000092318
esp36	ENSMUSG00000092322
bb365896	ENSMUSG00000092323
gm18284	ENSMUSG00000092325
vmn1r-ps55	ENSMUSG00000092326
vmn2r-ps57	ENSMUSG00000092328
gm20388	ENSMUSG00000092329
vmn2r-ps82	ENSMUSG00000092330
vmn1r-ps66	ENSMUSG00000092331
gm8868	ENSMUSG00000092332
zfp977	ENSMUSG00000092335
vmn1r-ps40	ENSMUSG00000092336
gm26940	ENSMUSG00000092338
gm4831	ENSMUSG00000092339
olfr754-ps1	ENSMUSG00000092340
malat1	ENSMUSG00000092341
esp31	ENSMUSG00000092342
gm20525	ENSMUSG00000092343
hspe1-ps3	ENSMUSG00000092344
gm20503	ENSMUSG00000092345
tlx1os	ENSMUSG00000092346
platr17	ENSMUSG00000092349
vmn1r-ps62	ENSMUSG00000092350
vmn1r-ps64	ENSMUSG00000092351
vmn2r-ps74	ENSMUSG00000092352
gm20539	ENSMUSG00000092353
gm20548	ENSMUSG00000092354
gm20532	ENSMUSG00000092356
vmn2r-ps83	ENSMUSG00000092357
gm20430	ENSMUSG00000092358
vmn1r-ps68	ENSMUSG00000092359
gm20441	ENSMUSG00000092360
gm20392	ENSMUSG00000092362
gm20391	ENSMUSG00000092363
gm20476	ENSMUSG00000092364
bc023719	ENSMUSG00000092365
gm17782	ENSMUSG00000092366
gm20479	ENSMUSG00000092367
a930015d03rik	ENSMUSG00000092368
1700039e22rik	ENSMUSG00000092369
vmn2r-ps58	ENSMUSG00000092370
gm20511	ENSMUSG00000092371
olfr296-ps1	ENSMUSG00000092372
gm20535	ENSMUSG00000092373
gm6623	ENSMUSG00000092374
a730060n03rik	ENSMUSG00000092375
gm19203	ENSMUSG00000092376
gm20549	ENSMUSG00000092377
gm20512	ENSMUSG00000092381
vmn2r-ps59	ENSMUSG00000092382
h2-pb	ENSMUSG00000092383
gm4189	ENSMUSG00000092384
gm20401	ENSMUSG00000092385
gm20536	ENSMUSG00000092386
gm7648	ENSMUSG00000092387
olfr306-ps1	ENSMUSG00000092388
gm20483	ENSMUSG00000092389
gm20541	ENSMUSG00000092390
gm20546	ENSMUSG00000092392
gm20399	ENSMUSG00000092393
gm20445	ENSMUSG00000092394
gm20463	ENSMUSG00000092395
olfr758-ps1	ENSMUSG00000092396
c130080g10rik	ENSMUSG00000092397
vmn1r-ps59	ENSMUSG00000092398
4930556n13rik	ENSMUSG00000092399
olfr300-ps1	ENSMUSG00000092401
gm20485	ENSMUSG00000092402
gm9921	ENSMUSG00000092404
gm20402	ENSMUSG00000092405
gm20462	ENSMUSG00000092406
vhl-ps1	ENSMUSG00000092408
gm9613	ENSMUSG00000092409
gm18354	ENSMUSG00000092410
gm5594	ENSMUSG00000092411
gm20507	ENSMUSG00000092412
olfr115	ENSMUSG00000092413
gm20453	ENSMUSG00000092414
gm20513	ENSMUSG00000092415
zfp141	ENSMUSG00000092416
gpank1	ENSMUSG00000092417
gm20406	ENSMUSG00000092418
vmn2r-ps86	ENSMUSG00000092419
vmn2r-ps65	ENSMUSG00000092422
gm8018	ENSMUSG00000092425
gm18779	ENSMUSG00000092426
vmn1r-ps69	ENSMUSG00000092427
gm20545	ENSMUSG00000092428
gm18958	ENSMUSG00000092429
vmn2r-ps70	ENSMUSG00000092431
vmn2r-ps40	ENSMUSG00000092433
gm20526	ENSMUSG00000092435
rpl9-ps9	ENSMUSG00000092437
gm18734	ENSMUSG00000092438
vmn2r-ps37	ENSMUSG00000092439
vmn2r-ps78	ENSMUSG00000092440
vmn2r-ps46	ENSMUSG00000092441
gm18733	ENSMUSG00000092444
gm7696	ENSMUSG00000092447
gm20387	ENSMUSG00000092448
vmn1r-ps31	ENSMUSG00000092450
vmn2r-ps56	ENSMUSG00000092451
vmn2r-ps45	ENSMUSG00000092452
gm2991	ENSMUSG00000092454
gm20456	ENSMUSG00000092455
v1rd19	ENSMUSG00000092456
gm8835	ENSMUSG00000092457
gm18737	ENSMUSG00000092458
gm8878	ENSMUSG00000092460
gm18833	ENSMUSG00000092461
vmn1r-ps83	ENSMUSG00000092462
gm20489	ENSMUSG00000092463
gm8902	ENSMUSG00000092464
gm20472	ENSMUSG00000092465
vmn1r-ps57	ENSMUSG00000092466
gm18360	ENSMUSG00000092467
gm18520	ENSMUSG00000092468
gm20395	ENSMUSG00000092469
gm20518	ENSMUSG00000092470
cyp21a2-ps	ENSMUSG00000092471
gm20473	ENSMUSG00000092472
vmn1r180	ENSMUSG00000092473
gm20478	ENSMUSG00000092474
vmn1r-ps65	ENSMUSG00000092476
gm18808	ENSMUSG00000092477
gm20495	ENSMUSG00000092480
gm20531	ENSMUSG00000092482
gm20421	ENSMUSG00000092483
rpl9-ps5	ENSMUSG00000092485
2610524h06rik	ENSMUSG00000092486
vmn1r-ps71	ENSMUSG00000092487
gm18159	ENSMUSG00000092488
vmn1r-ps53	ENSMUSG00000092489
gm20482	ENSMUSG00000092490
b230208b08rik	ENSMUSG00000092492
gm20451	ENSMUSG00000092493
gm20420	ENSMUSG00000092494
gm20405	ENSMUSG00000092495
vmn1r-ps84	ENSMUSG00000092496
1700092c10rik	ENSMUSG00000092499
gm20400	ENSMUSG00000092500
gm4252	ENSMUSG00000092502
gm20484	ENSMUSG00000092503
gm20396	ENSMUSG00000092504
gm19246	ENSMUSG00000092505
vmn1r-ps77	ENSMUSG00000092506
h2-m10.5-ps1	ENSMUSG00000092508
gm20394	ENSMUSG00000092509
gm18343	ENSMUSG00000092510
gm20547	ENSMUSG00000092511
gm4152	ENSMUSG00000092512
gm20542	ENSMUSG00000092513
vmn1r-ps86	ENSMUSG00000092514
c87198	ENSMUSG00000092515
gm20397	ENSMUSG00000092516
art2a-ps	ENSMUSG00000092517
fam71e2	ENSMUSG00000092518
actl9	ENSMUSG00000092519
gm3611	ENSMUSG00000092520
gm4271	ENSMUSG00000092521
gm20389	ENSMUSG00000092522
gm18191	ENSMUSG00000092523
olfr756-ps1	ENSMUSG00000092524
gm20461	ENSMUSG00000092525
gm17907	ENSMUSG00000092526
nlrp1c-ps	ENSMUSG00000092528
vmn2r-ps80	ENSMUSG00000092529
vmn2r-ps64	ENSMUSG00000092530
vmn2r-ps84	ENSMUSG00000092532
vmn2r-ps72	ENSMUSG00000092533
pagr1b	ENSMUSG00000092534
vmn1r-ps61	ENSMUSG00000092535
gm20501	ENSMUSG00000092536
vmn2r-ps55	ENSMUSG00000092538
gm20468	ENSMUSG00000092539
gm8738	ENSMUSG00000092540
gm20537	ENSMUSG00000092541
olfr757-ps1	ENSMUSG00000092542
skiv2l-ps1	ENSMUSG00000092543
gm20422	ENSMUSG00000092544
gm20319	ENSMUSG00000092545
vmn1r-ps80	ENSMUSG00000092547
vmn2r-ps41	ENSMUSG00000092548
gm20491	ENSMUSG00000092549
gm20496	ENSMUSG00000092550
gm20287	ENSMUSG00000092551
gm4287	ENSMUSG00000092552
gm20428	ENSMUSG00000092553
gm18128	ENSMUSG00000092554
stk-ps1	ENSMUSG00000092555
olfr755-ps1	ENSMUSG00000092556
gm8696	ENSMUSG00000092557
med20	ENSMUSG00000092558
gm20475	ENSMUSG00000092559
gm8750	ENSMUSG00000092560
gm4011	ENSMUSG00000092561
