Gene1,Gene2
TCF3,HIST1H4B
TCF3,HIST1H4C
TCF3,HIST1H4D
TCF3,HIST4H4
TCF3,HIST1H4J
TCF3,HIST1H4A
TCF3,HIST1H4I
TCF3,HIST1H4M
TCF3,HIST1H4F
TCF3,LOC102641229
TCF3,HIST1H4K
TCF3,HIST1H4N
TCF3,HIST1H4H
TCF3,PBX1
PBX1,TCF3
TCF3,CCNH
TCF3,RUNX1T1
RUNX1T1,TCF3
TCF3,MAPK14
MAPK14,TCF3
TCF3,MEF2C
MEF2C,TCF3
TCF3,MYF5
MYF5,TCF3
TCF3,MAPK12
MAPK12,TCF3
TCF3,RAG1
TCF3,MYF6
MYF6,TCF3
TCF3,HAND2
HAND2,TCF3
TCF3,HIST2H3B
TCF3,HIST1H3F
TCF3,HIST1H3E
TCF3,HIST1H3D
TCF3,HIST1H3C
TCF3,HIST1H3B
TCF3,HIST2H3C2
TCF3,HIST2H3C1
TCF3,NEUROD1
NEUROD1,TCF3
TCF3,MNAT1
TCF3,SPI1
SPI1,TCF3
TCF3,LDB1
LDB1,TCF3
TCF3,ATOH1
ATOH1,TCF3
TCF3,HAND1
HAND1,TCF3
TCF3,TNP2
TCF3,MYOG
MYOG,TCF3
TCF3,LMO2
LMO2,TCF3
TCF3,OLIG2
OLIG2,TCF3
TCF3,RORC
RORC,TCF3
TCF3,ID3
ID3,TCF3
TCF3,HIST1H3I
TCF3,HIST1H3G
TCF3,HIST1H3H
TCF3,HIST1H3A
TCF3,LMO1
LMO1,TCF3
TCF3,ASCL3
ASCL3,TCF3
TCF3,LDB2
LDB2,TCF3
TCF3,TCF15
TCF3,HIST1H2BA
TCF3,CDK7
TCF3,CENPA
TCF3,ID1
ID1,TCF3
TCF3,H2AFB1
TCF3,MEF2B
TCF3,TCF4
TCF4,TCF3
TCF3,CBFA2T2
TCF3,MEF2D
MEF2D,TCF3
TCF3,MAPK11
MAPK11,TCF3
TCF3,LOC102642045
TCF3,H3F3C
TCF3,H3F3B
TCF3,GM12657
TCF3,H3F3A
TCF3,GM10257
TCF3,IRF4
IRF4,TCF3
TCF3,ASCL1
ASCL1,TCF3
TBL1X,APC2
TCF7L1,APC2
LEF1,APC2
JUP,APC2
APC,APC2
HNF1A,APC2
TCF7L2,APC2
CTNNBIP1,APC2
CTNNB1,APC2
TCF7,APC2
PA2G4,GAMT
POLR1B,GAMT
PWP1,GAMT
KDM5B,ATP5D
KDM5D,ATP5D
KDM5A,ATP5D
KDM5C,ATP5D
KDM6B,ATP5D
JARID2,ATP5D
TNF,ICOSL
MMP9,COL18A1
PTHLH,ADORA2A
PTH,ADORA2A
TRIM33,ADORA2A
GCGR,ADORA2A
TRIM28,ZWINT
KNTC1,ZWINT
DDX5,ZWINT
CENPK,ZWINT
BUB3,ZWINT
AHCTF1,ZWINT
ESPL1,ZWINT
JUP,CTNNA3
CTNNB1,CTNNA3
SIRT1,NBN
SIRT1,DNMT1
DNMT1,SIRT1
SIRT1,ESR1
ESR1,SIRT1
SIRT1,MAP1LC3B
SIRT1,NMNAT1
SIRT1,MYCN
MYCN,SIRT1
SIRT1,HDAC2
HDAC2,SIRT1
SIRT1,IRS1
SIRT1,ITPKB
SIRT1,NR1H3
NR1H3,SIRT1
SIRT1,RBBP4
RBBP4,SIRT1
SIRT1,ETV3
ETV3,SIRT1
SIRT1,ADAM10
SIRT1,KAT5
KAT5,SIRT1
SIRT1,NR1H2
NR1H2,SIRT1
SIRT1,CREBBP
CREBBP,SIRT1
SIRT1,HIST1H2BK
SIRT1,GATAD2A
GATAD2A,SIRT1
SIRT1,CDK6
SIRT1,CLOCK
CLOCK,SIRT1
SIRT1,FOS
FOS,SIRT1
SIRT1,FOXO4
FOXO4,SIRT1
SIRT1,DNAJB1
SIRT1,NAMPT
SIRT1,CHEK2
SIRT1,NR1H4
NR1H4,SIRT1
SIRT1,IRS2
SIRT1,MYC
MYC,SIRT1
SIRT1,H2AFX
SIRT1,MTOR
SIRT1,EZH2
EZH2,SIRT1
SIRT1,NFKB1
NFKB1,SIRT1
SIRT1,NR0B2
NR0B2,SIRT1
SIRT1,TAF1B
TAF1B,SIRT1
SIRT1,CAT
SIRT1,PPARGC1A
PPARGC1A,SIRT1
SIRT1,TAF1A
TAF1A,SIRT1
SIRT1,CHD4
CHD4,SIRT1
SIRT1,SOD2
SIRT1,ELAVL1
SIRT1,TERT
SIRT1,ACACA
SIRT1,LOC102641888
SIRT1,EZH1
EZH1,SIRT1
SIRT1,EP300
EP300,SIRT1
SIRT1,HDAC5
HDAC5,SIRT1
SIRT1,FOXO3
FOXO3,SIRT1
SIRT1,SETD7
SIRT1,CDK1
SIRT1,FOXP3
FOXP3,SIRT1
SIRT1,NOS3
SIRT1,ARNTL
ARNTL,SIRT1
SIRT1,BDNF
SIRT1,PTEN
SIRT1,TFAM
SIRT1,GAPDH
SIRT1,GM20899
SIRT1,MFN2
SIRT1,TRP53
TRP53,SIRT1
SIRT1,IL6
SIRT1,PARP2
SIRT1,MECP2
MECP2,SIRT1
SIRT1,NCOR2
NCOR2,SIRT1
SIRT1,HSPA8
SIRT1,AKT1
AKT1,SIRT1
SIRT1,HSPA1A
SIRT1,SUV39H2
SUV39H2,SIRT1
SIRT1,HES1
HES1,SIRT1
SIRT1,HNF4A
HNF4A,SIRT1
SIRT1,ZEB1
ZEB1,SIRT1
SIRT1,MTA2
MTA2,SIRT1
SIRT1,HIST1H2BM
SIRT1,SREBF1
SREBF1,SIRT1
SIRT1,HDAC8
HDAC8,SIRT1
SIRT1,HIST2H2AA1
SIRT1,HIST1H2AL
SIRT1,HIST2H2AA2
SIRT1,H2AFB3
SIRT1,STAT3
STAT3,SIRT1
SIRT1,HIST2H4
SIRT1,HIST1H4B
SIRT1,HIST1H4C
SIRT1,HIST1H4D
SIRT1,HIST4H4
SIRT1,HIST1H4J
SIRT1,HIST1H4A
SIRT1,HIST1H4I
SIRT1,HIST1H4M
SIRT1,HIST1H4F
SIRT1,LOC102641229
SIRT1,HIST1H4K
SIRT1,HIST1H4N
SIRT1,HIST1H4H
SIRT1,JUN
JUN,SIRT1
SIRT1,KAT2A
SIRT1,HTT
HTT,SIRT1
SIRT1,BAX
SIRT1,SALL1
SALL1,SIRT1
SIRT1,DICER1
SIRT1,ATG7
SIRT1,RELA
RELA,SIRT1
SIRT1,MAPK14
MAPK14,SIRT1
SIRT1,HSPA1B
SIRT1,RPS19BP1
SIRT1,H2AFJ
SIRT1,SHC1
SIRT1,H2AFZ
SIRT1,TAF1D
SIRT1,AR
AR,SIRT1
SIRT1,CRTC2
SIRT1,DNMT3B
DNMT3B,SIRT1
SIRT1,KAT2B
KAT2B,SIRT1
SIRT1,RBBP7
RBBP7,SIRT1
SIRT1,HDAC1
HDAC1,SIRT1
SIRT1,HIST1H2BB
HIST1H2BB,SIRT1
SIRT1,H2AFV
SIRT1,IGF1
SIRT1,TAF1C
TAF1C,SIRT1
SIRT1,RRP8
SIRT1,UCP2
SIRT1,CCAR2
SIRT1,DYRK3
SIRT1,HIST2H3B
SIRT1,HIST1H3F
SIRT1,HIST1H3E
SIRT1,HIST1H3D
SIRT1,HIST1H3C
SIRT1,HIST1H3B
SIRT1,HIST2H3C2
SIRT1,HIST2H3C1
SIRT1,CDKN1B
SIRT1,DOT1L
DOT1L,SIRT1
SIRT1,PPARG
PPARG,SIRT1
SIRT1,MAOA
SIRT1,LEP
SIRT1,HDAC3
HDAC3,SIRT1
SIRT1,XRCC6
XRCC6,SIRT1
SIRT1,DYRK1A
SIRT1,FOXO1
FOXO1,SIRT1
SIRT1,FOXA2
FOXA2,SIRT1
SIRT1,ATM
ATM,SIRT1
SIRT1,WRN
SIRT1,HIST2H2BE
SIRT1,TBP
TBP,SIRT1
SIRT1,BAHD1
SIRT1,SMARCA5
SMARCA5,SIRT1
SIRT1,BAZ2A
SIRT1,HSPA2
SIRT1,HIC1
HIC1,SIRT1
SIRT1,HDAC6
SIRT1,KAT8
SIRT1,MAPK8
MAPK8,SIRT1
SIRT1,BCL6
BCL6,SIRT1
SIRT1,KRAS
SIRT1,HIST1H2BA
SIRT1,ATG5
SIRT1,FOXG1
FOXG1,SIRT1
SIRT1,UCP3
SIRT1,PPARA
PPARA,SIRT1
SIRT1,HDAC7
HDAC7,SIRT1
SIRT1,MBD3
MBD3,SIRT1
SIRT1,SUV39H1
SIRT1,HDAC4
HDAC4,SIRT1
SIRT1,EHMT2
EHMT2,SIRT1
SIRT1,USP22
SIRT1,STK11
SIRT1,TSC2
SIRT1,MTA1
MTA1,SIRT1
SIRT1,CSNK2A2
SIRT1,ADIPOQ
SIRT1,PARP1
PARP1,SIRT1
SIRT1,PTPN1
SIRT1,FOSB
FOSB,SIRT1
SIRT1,POLR2G
POLR2G,SIRT1
SIRT1,HSF1
HSF1,SIRT1
SIRT1,CHD5
CHD5,SIRT1
SIRT1,CBX5
SIRT1,CHEK1
SIRT1,LOC102642045
SIRT1,H3F3C
SIRT1,H3F3B
SIRT1,GM12657
SIRT1,H3F3A
SIRT1,GM10257
SIRT1,GHRL
SIRT1,HDAC11
HDAC11,SIRT1
SIRT1,CREB1
CREB1,SIRT1
SIRT1,H2AFB2
SIRT1,HSPA1L
SIRT1,GM14920
SIRT1,DDX20
DDX20,SIRT1
SIRT1,AKT2
SIRT1,NCOR1
NCOR1,SIRT1
TARDBP,CDH23
FUS,CDH23
GRIN1,GRIK2
PRDM1,IL10
IL10,PRDM1
PRDM1,SOX2
SOX2,PRDM1
PRDM1,DAZL
PRDM1,NANOS3
PRDM1,MYC
MYC,PRDM1
PRDM1,CIITA
CIITA,PRDM1
PRDM1,XBP1
XBP1,PRDM1
PRDM1,TBX21
TBX21,PRDM1
PRDM1,SPI1
SPI1,PRDM1
PRDM1,MAF
MAF,PRDM1
PRDM1,EOMES
EOMES,PRDM1
PRDM1,GZMB
PRDM1,BACH2
BACH2,PRDM1
PRDM1,AICDA
PRDM1,PRMT5
PRDM1,SDC1
PRDM1,IL6
PRDM1,NANOG
NANOG,PRDM1
PRDM1,BMP4
BMP4,PRDM1
PRDM1,CCR7
PRDM1,IL4
IL4,PRDM1
PRDM1,CD28
PRDM1,EHMT2
EHMT2,PRDM1
PRDM1,PAX5
PAX5,PRDM1
PRDM1,IL15
PRDM1,STAT3
STAT3,PRDM1
PRDM1,ETS1
ETS1,PRDM1
PRDM1,IL2
PRDM1,CXCR5
PRDM1,IRF4
IRF4,PRDM1
HNRNPK,PPIL6
SRSF6,PPIL6
PAPOLA,PPIL6
POLR2C,PPIL6
CDC5L,PPIL6
SRSF2,PPIL6
POLR2D,PPIL6
POLR2F,PPIL6
HNRNPD,PPIL6
XAB2,PPIL6
SRSF5,PPIL6
ELAVL2,PPIL6
WBP11,PPIL6
DHX38,PPIL6
SUGP1,PPIL6
PLRG1,PPIL6
HNRNPUL1,PPIL6
POLR2E,PPIL6
POLR2K,PPIL6
ZBTB24,PPIL6
GTF2F2,PPIL6
RNPS1,PPIL6
DDX5,PPIL6
POLR2B,PPIL6
SNRPB,PPIL6
SRSF3,PPIL6
RBMX,PPIL6
YBX1,PPIL6
GTF2F1,PPIL6
SRRM1,PPIL6
SNRPD1,PPIL6
POLR2J,PPIL6
SRSF9,PPIL6
POLR2G,PPIL6
POLR2H,PPIL6
CTNNBL1,PPIL6
SRRT,PPIL6
SF1,PPIL6
POLR2I,PPIL6
FUS,PPIL6
SOX9,COL10A1
SP7,COL10A1
RUNX2,COL10A1
TRIM33,ENPP1
TAF9,ENPP1
POLR2B,ENPP1
POLR3C,ENPP1
TUBA1A,AHI1
ESRRA,PERM1
TRIM13,OPRM1
TRP73,PSMD7
TRP73,PSMD3
TRP73,PSME2
TRP73,PSME2B
TRP73,PSMB6
TRP73,PSME1
TRP73,PSMB3
TRP73,MDM4
MDM4,TRP73
TRP73,LOC102641776
TRP73,PSMF1
TRP73,PSMC6
TRP73,UBC
TRP73,ITCH
TRP73,PSMD9
TRP73,YAP1
TRP73,CHEK2
TRP73,PPP1R13L
TRP73,MYC
MYC,TRP73
TRP73,PSMC5
TRP73,PSMD11
TRP73,AURKA
TRP73,PSMB11
TRP73,PSMA7
TRP73,PSMD10
TRP73,ATM
ATM,TRP73
TRP73,PSMA3
TRP73,PSMD5
TRP73,PSMB4
TRP73,MDM2
MDM2,TRP73
TRP73,PSMB10
TRP73,PSME4
TRP73,PSME3
TRP73,PSMB7
TRP73,PSMD14
TRP73,PSMA6
TRP73,PSMD2
TRP73,TRP53
TRP53,TRP73
TRP73,PSMD4
TRP73,PSMA5
TRP73,PSMA4
TRP73,MAPK8
MAPK8,TRP73
TRP73,PSMD6
TRP73,TRP63
TRP63,TRP73
TRP73,PSMC1
TRP73,PSMC2
TRP73,PSMD13
TRP73,PSMB1
TRP73,E2F1
E2F1,TRP73
TRP73,PPP1R13B
TRP73,WWTR1
WWTR1,TRP73
TRP73,PSMD1
TRP73,PSMB9
TRP73,PSMD12
TRP73,TRP53BP2
TRP73,PSMB5
TRP73,PSMC3
TRP73,PSMB8
TRP73,PMAIP1
TRP73,PSMD8
TRP73,ABL1
ABL1,TRP73
TRP73,GM8430
TRP73,RPS27A
TRP73,PSMB2
TRP73,PSMC4
TRP73,PSMA8
HES7,GPR153
RERE,FAM60A
RERE,NRIP1
NRIP1,RERE
RERE,HDAC2
HDAC2,RERE
RERE,SIN3A
SIN3A,RERE
RERE,RBBP4
RBBP4,RERE
RERE,RBBP7
RBBP7,RERE
RERE,GATAD2A
GATAD2A,RERE
RERE,VWA1
RERE,HDAC1
HDAC1,RERE
RERE,WDR5
RERE,NR2E1
NR2E1,RERE
RERE,GM6747
RERE,MORF4L1
RERE,CHD4
CHD4,RERE
RERE,HDAC3
HDAC3,RERE
RERE,HDAC5
HDAC5,RERE
RERE,SUDS3
RERE,HDAC9
HDAC9,RERE
RERE,GM10094
RERE,SAP18
SAP18,RERE
RERE,NR2F2
NR2F2,RERE
RERE,HDAC6
RERE,NCOR2
NCOR2,RERE
RERE,HDAC7
HDAC7,RERE
RERE,DNTTIP1
RERE,MBD3
MBD3,RERE
RERE,SATB2
SATB2,RERE
RERE,HDAC4
HDAC4,RERE
RERE,PHF21A
RERE,SAP30L
RERE,MTA1
MTA1,RERE
RERE,MTA2
MTA2,RERE
RERE,PHF12
PHF12,RERE
RERE,HR
HR,RERE
RERE,HDAC8
HDAC8,RERE
RERE,SAP30
SAP30,RERE
RERE,HDAC10
HDAC10,RERE
RERE,MBD2
MBD2,RERE
RERE,CHD5
CHD5,RERE
RERE,CBX5
RERE,SALL1
SALL1,RERE
RERE,HINT1
RERE,ZFP541
RERE,ING2
ING2,RERE
RERE,HDAC11
HDAC11,RERE
THRB,PIK3CD
RAF1,PIK3CD
AKT1,PIK3CD
THRA,PIK3CD
SOS1,PIK3CD
PGR,PIK3CD
ILK,PIK3CD
CSF2,PIK3CD
ZBTB16,FBXO6
KEAP1,FBXO6
TCEB2,FBXO6
ASB6,FBXO6
FEM1B,FBXO6
RNF4,FBXO6
RNF19A,FBXO6
RNF6,FBXO6
SMURF2,FBXO6
ASB1,FBXO6
TCEB1,FBXO6
COPS5,FBXO6
UBE2K,FBXO6
ASB4,FBXO6
LMO7,FBXO6
RLIM,FBXO6
VHL,FBXO6
COPS2,FBXO6
RNF14,FBXO6
SMURF1,FBXO6
WWP1,FBXO6
ASB12,FBXO6
TRIM21,FBXO6
ASB9,FBXO6
TRIM32,FBXO6
RBCK1,FBXO6
ASB3,FBXO6
ASB15,FBXO6
SIRT1,MFN2
SOS2,GM13247
SOS2,LOC102641165
SOS2,LOC102642438
ZSCAN4C,PRAMEF25
ZFP512,PRDM2
PRDM8,PRDM2
EP300,PRDM2
SPEN,KMT2B
SPEN,GM9049
SPEN,LOC102635357
SPEN,CDC5L
CDC5L,SPEN
SPEN,GM9044
SPEN,GM9046
SPEN,GM9048
SPEN,LOC102635473
SPEN,GM9040
SPEN,GM9045
SPEN,KMT2A
SPEN,KMT2C
SPEN,KMT2D
SPEN,MSX2
MSX2,SPEN
SPEN,RBPJ
RBPJ,SPEN
SPEN,NCOR2
NCOR2,SPEN
SPEN,LUZP1
PTHLH,HTR6
PTH,HTR6
GCGR,HTR6
MMP9,EPHB2
ABL1,EPHB2
GRIN1,EPHB2
HNRNPK,SRSF10
SRSF9,SRSF10
FUS,SRSF10
IRF6,GRHL3
SLC39A11,SLC30A2
KEAP1,TRIM63
ASB1,TRIM63
ASB4,TRIM63
ASB9,TRIM63
ASB3,TRIM63
TCEB2,TRIM63
ASB6,TRIM63
SMURF2,TRIM63
UBE2K,TRIM63
LMO7,TRIM63
RNF14,TRIM63
WWP1,TRIM63
RNF4,TRIM63
RNF19A,TRIM63
RNF6,TRIM63
RLIM,TRIM63
SMURF1,TRIM63
ASB12,TRIM63
TRIM21,TRIM63
TRIM32,TRIM63
ZBTB16,TRIM63
TCEB1,TRIM63
VHL,TRIM63
RBCK1,TRIM63
ASB15,TRIM63
FOS,RPS6KA1
ATF4,RPS6KA1
CCND1,RPS6KA1
YBX1,RPS6KA1
MAPK1,RPS6KA1
MAPK3,RPS6KA1
CREB1,RPS6KA1
ETV4,FGF3
MAPK1,FGF3
BMP4,FGF3
MAPK3,FGF3
SOS1,FGF3
GRIN1,SHANK2
NAP1L4,SLC22A18
AKT1,INS2
SREBF1,INS2
SOS1,INS2
NEUROD1,INS2
PPARG,INS2
NKX6-1,INS2
FOXO1,INS2
NEUROG3,INS2
PDX1,INS2
TRP53,IGF2
CTCFL,IGF2
AKT1,IGF2
CTCF,IGF2
HGF,IGF2
CCND1,IGF2
SOS1,IGF2
TGFB1,IGF2
MYOG,IGF2
PRL,IGF2
HNRNPK,SNRNP40
SRSF6,SNRNP40
GTF2F2,SNRNP40
RNPS1,SNRNP40
PAPOLA,SNRNP40
POLR2C,SNRNP40
DDX5,SNRNP40
TCERG1,SNRNP40
CDC5L,SNRNP40
POLR2B,SNRNP40
SRSF2,SNRNP40
SNRPB,SNRNP40
POLR2D,SNRNP40
POLR2F,SNRNP40
HNRNPD,SNRNP40
SRSF3,SNRNP40
RBMX,SNRNP40
YBX1,SNRNP40
GTF2F1,SNRNP40
SRRM1,SNRNP40
XAB2,SNRNP40
SRSF5,SNRNP40
ELAVL2,SNRNP40
SNRPD1,SNRNP40
WBP11,SNRNP40
DHX38,SNRNP40
SUGP1,SNRNP40
PLRG1,SNRNP40
HNRNPUL1,SNRNP40
POLR2J,SNRNP40
SRSF9,SNRNP40
POLR2G,SNRNP40
POLR2E,SNRNP40
POLR2H,SNRNP40
CTNNBL1,SNRNP40
POLR2K,SNRNP40
SRRT,SNRNP40
SF1,SNRNP40
POLR2I,SNRNP40
FUS,SNRNP40
DEAF1,PDDC1
YBX1,PKP3
JUP,PKP3
FMR1,PKP3
NFKB1,LRRC7
JUP,LRRC7
ILF2,LRRC7
PA2G4,YARS
RUVBL2,YARS
XRCC5,YARS
NAB1,ZFP362
HDAC2,PHC2
BMI1,PHC2
RBBP4,PHC2
SCML2,PHC2
RBBP7,PHC2
HIST1H2BB,PHC2
EZH2,PHC2
RING1,PHC2
RNF2,PHC2
CBFB,PHC2
BRCA1,PHC2
EZH1,PHC2
CBX6,PHC2
PHC1,PHC2
CBX8,PHC2
PCGF2,PHC2
BARD1,PHC2
RUNX1,PHC2
PCGF6,PHC2
EED,PHC2
SUZ12,PHC2
CBX4,PHC2
CTBP1,PHC2
AEBP2,PHC2
YY1,PHC2
SCMH1,PHC2
MAPK11,PHC2
CBX7,PHC2
ASXL1,PHC2
MAPK14,PHC2
MECOM,PHC2
FMR1,DLGAP3
NKX6-2,OLIG2
OLIG2,NKX6-2
NKX6-2,NEUROG3
NEUROG3,NKX6-2
ZZZ3,MRGBP
ZZZ3,KAT8
ZZZ3,KAT5
KAT5,ZZZ3
ZZZ3,KAT2B
KAT2B,ZZZ3
ZZZ3,CCDC101
ZZZ3,MSL3
ZZZ3,MSL1
ZZZ3,POLE4
ZZZ3,TADA2A
ZZZ3,DMAP1
DMAP1,ZZZ3
ZZZ3,EPC1
EPC1,ZZZ3
ZZZ3,WDR5
ZZZ3,DR1
DR1,ZZZ3
ZZZ3,ING3
ING3,ZZZ3
ZZZ3,RUVBL1
RUVBL1,ZZZ3
ZZZ3,RUVBL2
RUVBL2,ZZZ3
ZZZ3,POLE3
ZZZ3,TRRAP
TRRAP,ZZZ3
ZZZ3,MSL2
ZZZ3,EP400
EP400,ZZZ3
ZZZ3,GM6747
ZZZ3,MORF4L1
ZZZ3,MEAF6
ZZZ3,KAT2A
ZZZ3,TADA3
TADA3,ZZZ3
ZZZ3,ACTL6A
ZZZ3,MBIP
ZZZ3,CSRP2BP
ZZZ3,YEATS2
YEATS2,ZZZ3
ZZZ3,YEATS4
YEATS4,ZZZ3
ZZZ3,ACTB
ZZZ3,BRD8
TCEB1,RAB40B
FOXO3,BNIP3
SRF,FOXK2
ASXL1,FOXK2
YY1,FOXK2
HCFC1,FOXK2
TNFAIP3,ZRANB1
APC,ZRANB1
EPO,CSF3R
IL10,CSF3R
SPI1,CSF3R
CSF2,CSF3R
DMP1,NOTUM
BMP4,NOTUM
MEN1,NOTUM
WNT5A,NOTUM
SHH,NOTUM
WNT1,NOTUM
CSF1,NOTUM
IRF7,GBP3
IRF1,GBP3
STAT1,GBP3
TIAL1,POLR2C
POLR2C,TIAL1
TIAL1,FUBP1
TIAL1,GM9049
TIAL1,LOC102635357
TIAL1,CDC5L
CDC5L,TIAL1
TIAL1,GM9044
TIAL1,GM9046
TIAL1,GM9048
TIAL1,LOC102635473
TIAL1,GM9040
TIAL1,GM9045
TIAL1,HNRNPC
TIAL1,RBFOX2
RBFOX2,TIAL1
TIAL1,NCBP1
TIAL1,POLR2D
POLR2D,TIAL1
TIAL1,POLR2F
POLR2F,TIAL1
TIAL1,PCBP2
PCBP2,TIAL1
TIAL1,POLR2L
TIAL1,KHSRP
TIAL1,NCBP2
TIAL1,GADD45A
TIAL1,CCDC58
TIAL1,POLR2E
POLR2E,TIAL1
TIAL1,LOC102641086
TIAL1,LOC100862456
TIAL1,POLR2K
POLR2K,TIAL1
TIAL1,GTF2F2
GTF2F2,TIAL1
TIAL1,G3BP1
TIAL1,POLR2B
POLR2B,TIAL1
TIAL1,CELF4
TIAL1,DCP1A
DCP1A,TIAL1
TIAL1,G3BP2
TIAL1,GART
TIAL1,HNRNPM
TIAL1,GTF2F1
GTF2F1,TIAL1
TIAL1,HNRNPH1
TIAL1,ESRP1
TIAL1,DCP2
TIAL1,POLR2J
POLR2J,TIAL1
TIAL1,POLR2G
POLR2G,TIAL1
TIAL1,LOC102640226
TIAL1,POLR2H
POLR2H,TIAL1
TIAL1,ESRP2
TIAL1,MBNL2
TIAL1,HNRNPF
TIAL1,POLR2I
POLR2I,TIAL1
TIAL1,DDX6
TUBA1A,CEP131
FUS,HNRNPA0
FUS,HNRNPK
HNRNPK,FUS
FUS,CWC15
FUS,DDX42
FUS,HNRNPR
FUS,SRSF6
SRSF6,FUS
FUS,GTF2F2
GTF2F2,FUS
FUS,RNPS1
RNPS1,FUS
FUS,PAPOLA
PAPOLA,FUS
FUS,POLR2C
POLR2C,FUS
FUS,SFPQ
SFPQ,FUS
FUS,CRNKL1
FUS,DDX5
DDX5,FUS
FUS,RBM22
FUS,GRN
FUS,DNAJC7
FUS,3110043O21RIK
FUS,GM9049
FUS,LOC102635357
FUS,CDC5L
CDC5L,FUS
FUS,GM9044
FUS,GM9046
FUS,GM9048
FUS,LOC102635473
FUS,GM9040
FUS,GM9045
FUS,PABPN1
FUS,POLR2B
POLR2B,FUS
FUS,BCAS2
FUS,PTBP1
FUS,HNRNPC
FUS,SAP30BP
SAP30BP,FUS
FUS,LOC102643099
FUS,SOD1
FUS,LSM3
FUS,CPSF2
FUS,TXNL4A
FUS,SF3A3
FUS,UPF3B
FUS,PPIL3
FUS,SRSF2
SRSF2,FUS
FUS,SNRPD3
FUS,LOC102642938
FUS,HNRNPA2B1
FUS,AQR
FUS,VAPB
FUS,PRPF31
FUS,ALS2
FUS,PCF11
FUS,PPIL1
FUS,SNRNP70
FUS,TARDBP
TARDBP,FUS
FUS,PPIL4
FUS,PRPF40A
FUS,PRPF6
FUS,SF3B6
FUS,DHX16
FUS,SNRNP40
FUS,CPSF3
FUS,PRCC
FUS,CHERP
FUS,SNRPB
SNRPB,FUS
FUS,SNRPA1
FUS,SMNDC1
FUS,OPTN
FUS,NCBP1
FUS,LSM8
FUS,WDR33
FUS,POLR2D
POLR2D,FUS
FUS,POLR2F
POLR2F,FUS
FUS,CPSF4
FUS,DHX15
FUS,HNRNPD
HNRNPD,FUS
FUS,AURKA
FUS,SNRPA
FUS,SRSF3
SRSF3,FUS
FUS,RBMX
RBMX,FUS
FUS,ATXN2
FUS,TRA2B
FUS,CDC40
FUS,ELAVL1
FUS,DNAJC8
FUS,SRSF10
FUS,YBX1
YBX1,FUS
FUS,SF3B4
FUS,CWC25
FUS,SYMPK
FUS,HNRNPL
FUS,SNRNP27
FUS,CPSF1
FUS,CHMP2B
FUS,PPWD1
FUS,SF3A1
FUS,SIGMAR1
FUS,HNRNPM
FUS,NAA50
FUS,SF3B5
FUS,GTF2F1
GTF2F1,FUS
FUS,HNRNPH1
FUS,PPIE
FUS,PRPF38A
FUS,SRRM1
SRRM1,FUS
FUS,U2AF2
FUS,PCBP1
FUS,POLR2L
FUS,XAB2
XAB2,FUS
FUS,ISY1
FUS,SRSF5
SRSF5,FUS
FUS,USP39
FUS,ELAVL2
ELAVL2,FUS
FUS,SNRPD1
SNRPD1,FUS
FUS,UBQLN2
FUS,SETX
FUS,WBP11
WBP11,FUS
FUS,PUF60
FUS,SRSF4
FUS,U2AF1L4
FUS,NCBP2
FUS,PHF5A
FUS,SRSF7
FUS,SF3A2
FUS,SART1
FUS,DHX38
DHX38,FUS
FUS,HSPA8
FUS,SNRPC
FUS,CSTF3
FUS,TNPO2
FUS,RBM5
FUS,GM17748
FUS,PPIH
FUS,MAGOHB
FUS,MAGOH
FUS,HNRNPH2
FUS,SF3B1
FUS,SUGP1
SUGP1,FUS
FUS,LSM4
FUS,TOMM34
FUS,CD2BP2
FUS,HNRNPU
FUS,CSTF2
FUS,CWC27
FUS,VCP
FUS,CSTF2T
FUS,PLRG1
PLRG1,FUS
FUS,GM8994
FUS,SRRM2
FUS,SNRPD2
FUS,LOC102642043
FUS,BUD31
FUS,U2SURP
FUS,PRPF8
FUS,LSM2
FUS,SNURF
FUS,SNRPN
FUS,HNRNPUL1
HNRNPUL1,FUS
FUS,POLR2J
POLR2J,FUS
FUS,SRSF9
SRSF9,FUS
FUS,DDX23
FUS,POLR2G
POLR2G,FUS
FUS,POLR2E
POLR2E,FUS
FUS,GM5576
FUS,EIF4A3
FUS,LOC102640226
FUS,POLR2H
POLR2H,FUS
FUS,CTNNBL1
CTNNBL1,FUS
FUS,PPIL6
FUS,LOC102641086
FUS,LOC100862456
FUS,POLR2K
POLR2K,FUS
FUS,SRRT
SRRT,FUS
FUS,AI597479
FUS,PQBP1
FUS,CDH23
FUS,DDX46
FUS,LOC102641013
FUS,HNRNPA3
FUS,LSM6
FUS,SNRNP200
FUS,SYF2
FUS,SF1
SF1,FUS
FUS,DHX9
FUS,PRPF3
FUS,TNPO1
FUS,RBM17
FUS,CPSF7
FUS,GM5803
FUS,HNRNPA1
FUS,HNRNPF
FUS,CCAR1
FUS,EFTUD2
FUS,PRPF4
FUS,SF3B3
FUS,POLR2I
POLR2I,FUS
FUS,SF3B2
FUS,GPKOW
FUS,SRSF11
FUS,WBP4
FUS,LSM5
FUS,LOC102641341
FUS,ARMC1
FUS,NUDT21
FUS,LSM7
FUS,LOC102638183
FUS,SNRPF
FUS,PRPF19
FUS,CLP1
FUS,CSTF1
