Gene1,Gene2
TFCP2L1,MIR129-2
TFCP2L1,MIR130A
TFCP2L1,MIR182
TFCP2L1,MIR1900
TFCP2L1,MIR191
TFCP2L1,MIR1940
TFCP2L1,MIR1943
TFCP2L1,MIR1949
TFCP2L1,MIR1967
TFCP2L1,MIR1981
TFCP2L1,MIR26A-2
TFCP2L1,MIR3074-1
TFCP2L1,MIR330
TFCP2L1,MIR339
TFCP2L1,MIR381
TFCP2L1,MIR425
TFCP2L1,MIR487B
TFCP2L1,MIR505
TFCP2L1,MIR5115
TFCP2L1,MIR539
TFCP2L1,MIR574
TFCP2L1,MIR615
TFCP2L1,MIR686
TFCP2L1,MIR759
TFCP2L1,MIRA
TFCP2L1,MIS12
TFCP2L1,MLLT10
TFCP2L1,MLLT4
TFCP2L1,MON1B
TFCP2L1,MPC1
TFCP2L1,MPZL2
TFCP2L1,MRPL15
TFCP2L1,MSH2
TFCP2L1,MSH6
TFCP2L1,MSL3L2
TFCP2L1,MSLN
TFCP2L1,MT2
TFCP2L1,MTA1
TFCP2L1,MTA2
TFCP2L1,MTA3
TFCP2L1,MTAP4
TFCP2L1,MTERFD1
TFCP2L1,MTHFSD
TFCP2L1,MTIF2
TFCP2L1,MTMR11
TFCP2L1,MUC1
TFCP2L1,MXRA7
TFCP2L1,MYB
TFCP2L1,MYBL2
TFCP2L1,MYBPC2
TFCP2L1,MYBPC3
TFCP2L1,MYCN
TFCP2L1,MYO9B
TFCP2L1,NAA35
TFCP2L1,NAA38
TFCP2L1,NAA50
TFCP2L1,NADKD1
TFCP2L1,NADSYN1
TFCP2L1,NAGK
TFCP2L1,NANOG
TFCP2L1,NAP1L5
TFCP2L1,NAPEPLD
TFCP2L1,NBN
TFCP2L1,NCALD
TFCP2L1,NCAPH2
TFCP2L1,NCOA3
TFCP2L1,NCOA5
TFCP2L1,NDUFAF3
TFCP2L1,NDUFB2
TFCP2L1,NDUFS4
TFCP2L1,NEK8
TFCP2L1,NETO1
TFCP2L1,NFATC2
TFCP2L1,NFE2L2
TFCP2L1,NFKBIZ
TFCP2L1,NFYA
TFCP2L1,NHLH1
TFCP2L1,NHLRC1
TFCP2L1,NLN
TFCP2L1,NLRP10
TFCP2L1,NMRK1
TFCP2L1,NODAL
TFCP2L1,NOL6
TFCP2L1,NPEPPS
TFCP2L1,NPFFR1
TFCP2L1,NPFFR2
TFCP2L1,NR0B1
TFCP2L1,NR2E1
TFCP2L1,NR4A1
TFCP2L1,NRADD
TFCP2L1,NRARP
TFCP2L1,NRIP1
TFCP2L1,NRP
TFCP2L1,NSG2
TFCP2L1,NSUN6
TFCP2L1,NT5C2
TFCP2L1,NT5DC1
TFCP2L1,NTNG2
TFCP2L1,NUAK2
TFCP2L1,NUCB1
TFCP2L1,NUDT1
TFCP2L1,NUDT4
TFCP2L1,NUP107
TFCP2L1,NUP35
TFCP2L1,NXNL1
TFCP2L1,NXPH3
TFCP2L1,NYNRIN
TFCP2L1,OAF
TFCP2L1,ODF2
TFCP2L1,OGDH
TFCP2L1,OGT
TFCP2L1,OLFR1033
TFCP2L1,OLFR873
TFCP2L1,OLIG2
TFCP2L1,OPA3
TFCP2L1,ORC5
TFCP2L1,ORF63
TFCP2L1,OSBPL6
TFCP2L1,OST4
TFCP2L1,OSTM1
TFCP2L1,OTUD3
TFCP2L1,OXNAD1
TFCP2L1,OXT
TFCP2L1,P2RX4
TFCP2L1,PALM3
TFCP2L1,PAQR4
TFCP2L1,PAQR6
TFCP2L1,PARD6B
TFCP2L1,PARN
TFCP2L1,PARP1
TFCP2L1,PARP12
TFCP2L1,PAWR
TFCP2L1,PAX9
TFCP2L1,PCBP1
TFCP2L1,PCDH8
TFCP2L1,PCDHGA1
TFCP2L1,PCDHGA11
TFCP2L1,PCDHGA9
TFCP2L1,PCGF6
TFCP2L1,PCID2
TFCP2L1,PDIK1L
TFCP2L1,PDLIM5
TFCP2L1,PDSS1
TFCP2L1,PDZD11
TFCP2L1,PDZK1IP1
TFCP2L1,PEG10
TFCP2L1,PGM3
TFCP2L1,PGRMC1
TFCP2L1,PHACTR2
TFCP2L1,PHACTR4
TFCP2L1,PHC1
TFCP2L1,PHF19
TFCP2L1,PHLDA2
TFCP2L1,PHLDB1
TFCP2L1,PHYHD1
TFCP2L1,PIGL
TFCP2L1,PIP4K2C
TFCP2L1,PKP2
TFCP2L1,PLA2G2C
TFCP2L1,PLEC
TFCP2L1,PLEKHF2
TFCP2L1,PLEKHH1
TFCP2L1,PLEKHM3
TFCP2L1,PLIN3
TFCP2L1,PLLP
TFCP2L1,PLP2
TFCP2L1,PLSCR4
TFCP2L1,PMM1
TFCP2L1,PNKP
TFCP2L1,PNMAL2
TFCP2L1,PNPLA2
TFCP2L1,PNPLA3
TFCP2L1,PNPLA6
TFCP2L1,POGZ
TFCP2L1,POLB
TFCP2L1,POLI
TFCP2L1,POLR2B
TFCP2L1,POLR2C
TFCP2L1,POLR2H
TFCP2L1,POLR3D
TFCP2L1,PORCN
TFCP2L1,POU4F2
TFCP2L1,POU5F1
TFCP2L1,PPAP2B
TFCP2L1,PPDPF
TFCP2L1,PPFIA3
TFCP2L1,PPHLN1
TFCP2L1,PPIB
TFCP2L1,PPP1CB
TFCP2L1,PPP1R14D
TFCP2L1,PPP1R15B
TFCP2L1,PPP1R16A
TFCP2L1,PPP1R2
TFCP2L1,PPP1R3C
TFCP2L1,PPP2R4
TFCP2L1,PPP2R5C
TFCP2L1,PPWD1
TFCP2L1,PRAMEF12
TFCP2L1,PRDX1
TFCP2L1,PRDX2
TFCP2L1,PRIMA1
TFCP2L1,PRKDC
TFCP2L1,PRMT10
TFCP2L1,PRMT6
TFCP2L1,PRR15L
TFCP2L1,PRR3
TFCP2L1,PSMB5
TFCP2L1,PSMB6
TFCP2L1,PSMB9
TFCP2L1,PSMD13
TFCP2L1,PTCHD2
TFCP2L1,PTDSS1
TFCP2L1,PTDSS2
TFCP2L1,PTK2
TFCP2L1,PTOV1
TFCP2L1,PTP4A1
TFCP2L1,PTPLB
TFCP2L1,PTPRCAP
TFCP2L1,PTRF
TFCP2L1,PUSL1
TFCP2L1,PVRL2
TFCP2L1,QRICH2
TFCP2L1,QSER1
TFCP2L1,R3HDML
TFCP2L1,RAB17
TFCP2L1,RAB3A
TFCP2L1,RAB6A
TFCP2L1,RABGAP1
TFCP2L1,RABGGTB
TFCP2L1,RABL3
TFCP2L1,RAC1
TFCP2L1,RAD17
TFCP2L1,RAD51
TFCP2L1,RAD52
TFCP2L1,RAD54L2
TFCP2L1,RAMP3
TFCP2L1,RANBP3L
TFCP2L1,RASL10A
TFCP2L1,RBBP4
TFCP2L1,RBBP5
TFCP2L1,RBBP7
TFCP2L1,RBKS
TFCP2L1,RBM14
TFCP2L1,RBM18
TFCP2L1,RBMX
TFCP2L1,RCAN3
TFCP2L1,RCOR1
TFCP2L1,REEP5
TFCP2L1,RELL1
TFCP2L1,REPIN1
TFCP2L1,REX2
TFCP2L1,RFX2
TFCP2L1,RFX5
TFCP2L1,RFX7
TFCP2L1,RFX8
TFCP2L1,RGL2
TFCP2L1,RGS22
TFCP2L1,RHBDF1
TFCP2L1,RHBDL3
TFCP2L1,RIF1
TFCP2L1,RNASE4
TFCP2L1,RNASEK
TFCP2L1,RNF11
TFCP2L1,RNF125
TFCP2L1,RNF139
TFCP2L1,RNF185
TFCP2L1,RNF187
TFCP2L1,RNF2
TFCP2L1,RNF219
TFCP2L1,RNF34
TFCP2L1,RNF44
TFCP2L1,ROGDI
TFCP2L1,RPA1
TFCP2L1,RPH3AL
TFCP2L1,RPIA
TFCP2L1,RPL10A
TFCP2L1,RPL18
TFCP2L1,RPL19
TFCP2L1,RPL36
TFCP2L1,RPL7A
TFCP2L1,RPL8
TFCP2L1,RPS15
TFCP2L1,RPS6KA1
TFCP2L1,RRP8
TFCP2L1,RSPRY1
TFCP2L1,RSRC1
TFCP2L1,RTKN
TFCP2L1,RTN1
TFCP2L1,RTN4
TFCP2L1,RUFY1
TFCP2L1,RUVBL1
TFCP2L1,RUVBL2
TFCP2L1,RYBP
TFCP2L1,S100A2
TFCP2L1,S1PR2
TFCP2L1,SALL1
TFCP2L1,SALL4
TFCP2L1,SAMD1
TFCP2L1,SAMD9L
TFCP2L1,SARM1
TFCP2L1,SART1
TFCP2L1,SAT2
TFCP2L1,SATB2
TFCP2L1,SBK2
TFCP2L1,SC4MOL
TFCP2L1,SCAMP4
TFCP2L1,SCARF1
TFCP2L1,SCCPDH
TFCP2L1,SCNN1A
TFCP2L1,SCRN1
TFCP2L1,SCUBE3
TFCP2L1,SCYL3
TFCP2L1,SDK2
TFCP2L1,SEMA4B
TFCP2L1,SEMA6B
TFCP2L1,SEMA6C
TFCP2L1,SEPSECS
TFCP2L1,SEPT9
TFCP2L1,SERPINB6C
TFCP2L1,SERPINE1
TFCP2L1,SERPINE3
TFCP2L1,SERTAD3
TFCP2L1,SETD1B
TFCP2L1,SETX
TFCP2L1,SFI1
TFCP2L1,SFN
TFCP2L1,SFR1
TFCP2L1,SH2D3C
TFCP2L1,SH2D4B
TFCP2L1,SH3BGRL3
TFCP2L1,SH3BP1
TFCP2L1,SH3BP5L
TFCP2L1,SH3GL1
TFCP2L1,SH3GL3
TFCP2L1,SH3PXD2A
TFCP2L1,SH3TC1
TFCP2L1,SHBG
TFCP2L1,SHC1
TFCP2L1,SHE
TFCP2L1,SHISA2
TFCP2L1,SHISA4
TFCP2L1,SHISA5
TFCP2L1,SHOX2
TFCP2L1,SHROOM2
TFCP2L1,SIAH1B
TFCP2L1,SIM2
TFCP2L1,SIN3A
TFCP2L1,SIRPA
TFCP2L1,SIRT3
TFCP2L1,SIX2
TFCP2L1,SIX4
TFCP2L1,SKIL
TFCP2L1,SKP1A
TFCP2L1,SLBP
TFCP2L1,SLC12A9
TFCP2L1,SLC15A1
TFCP2L1,SLC16A14
TFCP2L1,SLC16A6
TFCP2L1,SLC16A9
TFCP2L1,SLC19A1
TFCP2L1,SLC1A5
TFCP2L1,SLC25A1
TFCP2L1,SLC25A10
TFCP2L1,SLC25A11
TFCP2L1,SLC25A16
TFCP2L1,SLC25A27
TFCP2L1,SLC27A4
TFCP2L1,SLC29A1
TFCP2L1,SLC2A1
TFCP2L1,SLC30A10
TFCP2L1,SLC35E1
TFCP2L1,SLC38A9
TFCP2L1,SLC39A4
TFCP2L1,SLC3A2
TFCP2L1,SLC41A1
TFCP2L1,SLC43A2
TFCP2L1,SLC44A2
TFCP2L1,SLC45A3
TFCP2L1,SLC4A8
TFCP2L1,SLC6A3
TFCP2L1,SLCO4A1
TFCP2L1,SMAD1
TFCP2L1,SMAD7
TFCP2L1,SMARCA4
TFCP2L1,SMARCA5
TFCP2L1,SMARCB1
TFCP2L1,SMARCC1
TFCP2L1,SMARCC2
TFCP2L1,SMARCD1
TFCP2L1,SMARCD2
TFCP2L1,SMARCE1
TFCP2L1,SMC6
TFCP2L1,SMPDL3B
TFCP2L1,SNAPC3
TFCP2L1,SNCG
TFCP2L1,SNORA47
TFCP2L1,SNORA74A
TFCP2L1,SNORD15B
TFCP2L1,SNORD45B
TFCP2L1,SNORD45C
TFCP2L1,SNORD61
TFCP2L1,SNRPN
TFCP2L1,SNURF
TFCP2L1,SNX18
TFCP2L1,SOCS1
TFCP2L1,SOS1
TFCP2L1,SOWAHB
TFCP2L1,SP2
TFCP2L1,SPATA22
TFCP2L1,SPATA24
TFCP2L1,SPATA25
TFCP2L1,SPATA2L
TFCP2L1,SPATA3
TFCP2L1,SPC25
TFCP2L1,SPEF1
TFCP2L1,SPHK2
TFCP2L1,SPINT1
TFCP2L1,SPNB1
TFCP2L1,SPPL3
TFCP2L1,SPRY4
TFCP2L1,SRD5A3
TFCP2L1,SRGAP1
TFCP2L1,SRP19
TFCP2L1,SRPR
TFCP2L1,SS18L1
TFCP2L1,SSBP3
TFCP2L1,SSPO
TFCP2L1,SSTR3
TFCP2L1,ST3GAL2
TFCP2L1,STK38
TFCP2L1,STK38L
TFCP2L1,STMN3
TFCP2L1,STON1
TFCP2L1,SUPT16H
TFCP2L1,SUSD2
TFCP2L1,SV2C
TFCP2L1,SYCP1
TFCP2L1,SYK
TFCP2L1,SYNE1
TFCP2L1,T2
TFCP2L1,TAF10
TFCP2L1,TAF3
TFCP2L1,TAF5L
TFCP2L1,TAF6
TFCP2L1,TAF9
TFCP2L1,TAGLN2
TFCP2L1,TAOK3
TFCP2L1,TAP1
TFCP2L1,TBP
TFCP2L1,TBRG1
TFCP2L1,TBX15
TFCP2L1,TBX2
TFCP2L1,TCEA1
TFCP2L1,TCEA2
TFCP2L1,TCF19
TFCP2L1,TCF25
TFCP2L1,TCF7L2
TFCP2L1,TCTE2
TFCP2L1,TDRD3
TFCP2L1,TERF2
TFCP2L1,TEX261
TFCP2L1,TEX264
TFCP2L1,TFAP2C
TFCP2L1,TFCP2
TFCP2L1,TFCP2L1
TFCP2L1,TFEB
TFCP2L1,TGDS
TFCP2L1,TGFB3
TFCP2L1,THUMPD2
TFCP2L1,TINAGL1
TFCP2L1,TJAP1
TFCP2L1,TJP3
TFCP2L1,TK1
TFCP2L1,TLCD1
TFCP2L1,TMBIM1
TFCP2L1,TMBIM4
TFCP2L1,TMC8
TFCP2L1,TMCC1
TFCP2L1,TMCC2
TFCP2L1,TMCO4
TFCP2L1,TMCO6
TFCP2L1,TMEM115
TFCP2L1,TMEM117
TFCP2L1,TMEM130
TFCP2L1,TMEM135
TFCP2L1,TMEM141
TFCP2L1,TMEM160
TFCP2L1,TMEM171
TFCP2L1,TMEM229A
TFCP2L1,TMEM39A
TFCP2L1,TMEM40
TFCP2L1,TMEM47
TFCP2L1,TMEM53
TFCP2L1,TMEM85
TFCP2L1,TMEM9
TFCP2L1,TMF1
TFCP2L1,TMTC3
TFCP2L1,TNFRSF10B
TFCP2L1,TNRC6A
TFCP2L1,TOMM5
TFCP2L1,TOP2A
TFCP2L1,TOR1A
TFCP2L1,TPD52L1
TFCP2L1,TPRA1
TFCP2L1,TPX2
TFCP2L1,TRAF1
TFCP2L1,TRAPPC10
TFCP2L1,TRERF1
TFCP2L1,TRIM33
TFCP2L1,TRIM34A
TFCP2L1,TRIM41
TFCP2L1,TRIM59
TFCP2L1,TRIM6
TFCP2L1,TRIM72
TFCP2L1,TRIML2
TFCP2L1,TRIP12
TFCP2L1,TRIP4
TFCP2L1,TRMT1
TFCP2L1,TRP63
TFCP2L1,TRPM1
TFCP2L1,TRRAP
TFCP2L1,TSC22D1
TFCP2L1,TSHZ3
TFCP2L1,TSPO
TFCP2L1,TSPYL1
TFCP2L1,TTC1
TFCP2L1,TTC12
TFCP2L1,TTC18
TFCP2L1,TTC19
TFCP2L1,TTC34
TFCP2L1,TTLL11
TFCP2L1,TTLL13
TFCP2L1,TTYH3
TFCP2L1,TUBB4B
TFCP2L1,TUBG1
TFCP2L1,TWISTNB
TFCP2L1,TYMS
TFCP2L1,UBA2
TFCP2L1,UBA52
TFCP2L1,UBAP2L
TFCP2L1,UBE2B
TFCP2L1,UBE2M
TFCP2L1,UBE2R2
TFCP2L1,UBP1
TFCP2L1,UBQLN4
TFCP2L1,UBTD2
TFCP2L1,UBTF
TFCP2L1,UBXN1
TFCP2L1,UBXN10
TFCP2L1,UGDH
TFCP2L1,UHRF1BP1
TFCP2L1,UIMC1
TFCP2L1,ULK3
TFCP2L1,UNK
TFCP2L1,UPP1
TFCP2L1,URB2
TFCP2L1,USP1
TFCP2L1,USP12
TFCP2L1,USP2
TFCP2L1,USP22
TFCP2L1,USP26
TFCP2L1,USP29
TFCP2L1,UTP14B
TFCP2L1,VAMP2
TFCP2L1,VARS2
TFCP2L1,VBP1
TFCP2L1,VCP
TFCP2L1,VDR
TFCP2L1,VIPAS39
TFCP2L1,VPS72
TFCP2L1,VRTN
TFCP2L1,VSX1
TFCP2L1,VSX2
TFCP2L1,WBP11
TFCP2L1,WDR47
TFCP2L1,WDR5
TFCP2L1,WDR95
TFCP2L1,WFDC2
TFCP2L1,WIPF2
TFCP2L1,WIPI1
TFCP2L1,WIZ
TFCP2L1,WWC2
TFCP2L1,WWP1
TFCP2L1,WWTR1
TFCP2L1,XKR5
TFCP2L1,XPA
TFCP2L1,XPO1
TFCP2L1,XPO6
TFCP2L1,XRCC1
TFCP2L1,XRCC5
TFCP2L1,XRCC6
TFCP2L1,XRCC6BP1
TFCP2L1,YEATS2
TFCP2L1,YEATS4
TFCP2L1,YWHAH
TFCP2L1,ZBED3
TFCP2L1,ZBTB37
TFCP2L1,ZBTB48
TFCP2L1,ZBTB9
TFCP2L1,ZC3H10
TFCP2L1,ZC3H12A
TFCP2L1,ZCCHC16
TFCP2L1,ZCCHC3
TFCP2L1,ZCCHC8
TFCP2L1,ZCCHC9
TFCP2L1,ZDHHC14
TFCP2L1,ZFAND4
TFCP2L1,ZFAND5
TFCP2L1,ZFP143
TFCP2L1,ZFP217
TFCP2L1,ZFP219
TFCP2L1,ZFP27
TFCP2L1,ZFP324
TFCP2L1,ZFP341
TFCP2L1,ZFP37
TFCP2L1,ZFP385A
TFCP2L1,ZFP408
TFCP2L1,ZFP462
TFCP2L1,ZFP536
TFCP2L1,ZFP54
TFCP2L1,ZFP568
TFCP2L1,ZFP57
TFCP2L1,ZFP60
TFCP2L1,ZFP600
TFCP2L1,ZFP64
TFCP2L1,ZFP651
TFCP2L1,ZFP655
TFCP2L1,ZFP672
TFCP2L1,ZFP687
TFCP2L1,ZFP703
TFCP2L1,ZFP825
TFCP2L1,ZFP828
TFCP2L1,ZFP866
TFCP2L1,ZFP937
TFCP2L1,ZFP948
TFCP2L1,ZFPM1
TFCP2L1,ZKSCAN1
TFCP2L1,ZKSCAN17
TFCP2L1,ZMIZ1
TFCP2L1,ZMYM4
TFCP2L1,ZMYND10
TFCP2L1,ZSCAN2
TFCP2L1,ZZZ3
TFCP2,LCTL
TFCP2,LIMD2
TFCP2,LMAN2
TFCP2,LMNA
TFCP2,LRFN4
TFCP2,LRP3
TFCP2,LSM12
TFCP2,MAP4K2
TFCP2,MARK2
TFCP2,MCFD2
TFCP2,MCMBP
TFCP2,MEGF9
TFCP2,MFSD7C
TFCP2,MIR106B
TFCP2,MIR1224
TFCP2,MIR1249
TFCP2,MIR140
TFCP2,MIR144
TFCP2,MIR195
TFCP2,MIR1965
TFCP2,MIR25
TFCP2,MIR3083
TFCP2,MIR3109
TFCP2,MIR451
TFCP2,MIR483
TFCP2,MIR497
TFCP2,MIR5103
TFCP2,MIR709
TFCP2,MIR93
TFCP2,MKNK2
TFCP2,MRPL2
TFCP2,MRPL49
TFCP2,MRPS15
TFCP2,MYADM
TFCP2,NDOR1
TFCP2,NDUFS2
TFCP2,NEGR1
TFCP2,NEURL2
TFCP2,NHS
TFCP2,NPAS4
TFCP2,NR2F1
TFCP2,NR2F2
TFCP2,NUBP1
TFCP2,ODZ4
TFCP2,OLFR522
TFCP2,OLFR982
TFCP2,OPLAH
TFCP2,OXCT2A
TFCP2,P2RX1
TFCP2,PALM3
TFCP2,PAX9
TFCP2,PCDH7
TFCP2,PDLIM1
TFCP2,PHF7
TFCP2,PKD2L2
TFCP2,PMM2
TFCP2,POLK
TFCP2,PPP4R1L-PS
TFCP2,PRIM2
TFCP2,PRKAG1
TFCP2,PRM1
TFCP2,PRM2
TFCP2,PSME3
TFCP2,PTGER1
TFCP2,PUSL1
TFCP2,PVRL2
TFCP2,PWP2
TFCP2,QK
TFCP2,RAB1B
TFCP2,RAD51L1
TFCP2,RAD54L2
TFCP2,RAP2B
TFCP2,RASSF1
TFCP2,RASSF3
TFCP2,RFX7
TFCP2,RGL2
TFCP2,RGS7BP
TFCP2,RIPPLY1
TFCP2,RTKN
TFCP2,RUNX1
TFCP2,RXRG
TFCP2,S100A16
TFCP2,SALL4
TFCP2,SCN5A
TFCP2,SEMA3D
TFCP2,SEMA6C
TFCP2,SERPINH1
TFCP2,SETD5
TFCP2,SLC35B1
TFCP2,SLC35E1
TFCP2,SLC39A7
TFCP2,SLITRK5
TFCP2,SNORD66
TFCP2,SOSTDC1
TFCP2,SRR
TFCP2,STARD13
TFCP2,STK19
TFCP2,STXBP6
TFCP2,SUFU
TFCP2,SYNJ1
TFCP2,TACC2
TFCP2,TBC1D10C
TFCP2,TCAM1
TFCP2,TFCP2L1
TFCP2,TMEM43
TFCP2,TMEM52
TFCP2,TMIE
TFCP2,TNKS
TFCP2,TNNT2
TFCP2,TREX2
TFCP2,TRIM71
TFCP2,TUFT1
TFCP2,TWIST2
TFCP2,UBXN2A
TFCP2,UGT1A6B
TFCP2,UNK
TFCP2,WDR45L
TFCP2,WNT1
TFCP2,ZBTB9
TFCP2,ZDHHC8
TFCP2,ZFP385A
TFCP2,ZFP598
TFCP2,ZFX
TFCP2,ZMIZ1
TFDP1,CCNE1
TFDP1,CCNE2
TFDP1,E2F1
TFDP1,EPC1
TFDP1,L3MBTL2
TFDP1,MYC
TFDP1,RB1
TFDP1,RBL1
TFDP1,RBL2
TFDP1,RNF2
TFDP1,SERTAD1
TFDP1,SMAD2
TFDP1,SMAD3
TFDP1,SMAD4
TFDP2,CCND1
TFDP2,CCNE1
TFDP2,CCNE2
TFDP2,CDK1
TFDP2,CDK2
TFDP2,CDKN1A
TFDP2,CUL1
TFDP2,DMRTC2
TFDP2,DYRK1A
TFDP2,E2F1
TFDP2,E2F2
TFDP2,E2F3
TFDP2,E2F4
TFDP2,E2F5
TFDP2,LIN37
TFDP2,LIN54
TFDP2,LIN9
TFDP2,MYBL2
TFDP2,MYC
TFDP2,PCNA
TFDP2,RB1
TFDP2,RBBP4
TFDP2,RBL1
TFDP2,RBL2
TFDP2,SKP2
TFDP2,SMAD4
TFDP2,TLX3
TFDP2,TOP2A
TFDP2,TSC22D3
TFDP2,ZFP275
TFE3,POU5F1
TFEB,CDH1
TFEB,PIAS1
TFEB,POU5F1
TFEB,SMAD7
TFEB,VEGFA
T,FER1L5
T,FGF13
T,FMO3
T,FOXP2
T,G630025P09RIK
T,GCG
TGFB1I1,GIT1
TGFB1I1,PLEKHH2
TGFB1I1,PPARG
TGFB1I1,TLX3
TGIF1,1110005A03RIK
TGIF1,1700006E09RIK
TGIF1,1700007P06RIK
TGIF1,1700052K11RIK
TGIF1,1700057H15RIK
TGIF1,2210408F21RIK
TGIF1,2610203C20RIK
TGIF1,2700060E02RIK
TGIF1,2810030E01RIK
TGIF1,3110015C05RIK
TGIF1,3110057O12RIK
TGIF1,4930430F21RIK
TGIF1,4930523C07RIK
TGIF1,4930558K02RIK
TGIF1,4930573O16RIK
TGIF1,4931414P19RIK
TGIF1,4933400B14RIK
TGIF1,5830418P13RIK
TGIF1,6330406I15RIK
TGIF1,6430704M03RIK
TGIF1,6820408C15RIK
TGIF1,9130024F11RIK
TGIF1,A430110N23RIK
TGIF1,ABRA
TGIF1,ACTC1
TGIF1,ALDH3B1
TGIF1,ALDOC
TGIF1,ANKRD13A
TGIF1,APOO
TGIF1,APOO-PS
TGIF1,AQP1
TGIF1,ARF5
TGIF1,ARFGEF1
TGIF1,ARHGDIB
TGIF1,ARID5A
TGIF1,AUP1
TGIF1,BC028528
TGIF1,BC030336
TGIF1,BCL6
TGIF1,BPIFC
TGIF1,CABP5
TGIF1,CAPZA1
TGIF1,CAPZA2
TGIF1,CAR3
TGIF1,CAR6
TGIF1,CBX5
TGIF1,CCDC115
TGIF1,CD151
TGIF1,CDC45
TGIF1,CDH22
TGIF1,CDK15
TGIF1,CDNF
TGIF1,CEP57L1
TGIF1,CHODL
TGIF1,CLCF1
TGIF1,COG4
TGIF1,COL5A1
TGIF1,COL7A1
TGIF1,CPT1B
TGIF1,CREB3L2
TGIF1,CRH
TGIF1,CTCF
TGIF1,CYP8B1
TGIF1,CYR61
TGIF1,D1PAS1
TGIF1,D830032E09RIK
TGIF1,D930015E06RIK
TGIF1,DACT3
TGIF1,DAP3
TGIF1,DBP
TGIF1,DBX1
TGIF1,DDX50
TGIF1,DENND4A
TGIF1,DHDDS
TGIF1,DLG2
TGIF1,DLST
TGIF1,DMC1
TGIF1,DOC2G
TGIF1,DOPEY1
TGIF1,DYNC1I1
TGIF1,EEPD1
TGIF1,ELAVL2
TGIF1,ELMO3
TGIF1,ELOF1
TGIF1,EN1
TGIF1,EPHB1
TGIF1,EYA2
TGIF1,FAM122A
TGIF1,FAM122C
TGIF1,FAM40A
TGIF1,FAM72A
TGIF1,FBXW2
TGIF1,FNBP1L
TGIF1,FNIP2
TGIF1,FOXI1
TGIF1,GABRE
TGIF1,GADL1
TGIF1,GJD4
TGIF1,GLYR1
TGIF1,GM12522
TGIF1,GM16853
TGIF1,GM17359
TGIF1,GM19557
TGIF1,GM4890
TGIF1,GOLPH3L
TGIF1,GPC3
TGIF1,GPC5
TGIF1,GPR111
TGIF1,GPR125
TGIF1,H2-KE2
TGIF1,HMGB4
TGIF1,HOXA3
TGIF1,HOXA6
TGIF1,HOXB2
TGIF1,ID2
TGIF1,IFRD2
TGIF1,IGF1
TGIF1,IKZF2
TGIF1,INPP5E
TGIF1,INPPL1
TGIF1,IRS1
TGIF1,ITCH
TGIF1,ITGA11
TGIF1,ITGB8
TGIF1,IVNS1ABP
TGIF1,JAZF1
TGIF1,KCNC2
TGIF1,KCNH2
TGIF1,KCNMA1
TGIF1,KIRREL2
TGIF1,KITL
TGIF1,L3MBTL3
TGIF1,LDLRAD3
TGIF1,LHX6
TGIF1,LINGO4
TGIF1,LMNB1
TGIF1,LRRC46
TGIF1,LRRFIP1
TGIF1,LRRTM1
TGIF1,LTBP1
TGIF1,LY6G5C
TGIF1,MAPRE2
TGIF1,MEF2C
TGIF1,MFSD5
TGIF1,MGAT4C
TGIF1,MIR100
TGIF1,MIR124A-2
TGIF1,MIR125B-1
TGIF1,MIR190B
TGIF1,MIR199B
TGIF1,MIR1B
TGIF1,MIR486
TGIF1,MIR5097
TGIF1,MIR9-2
TGIF1,MLL3
TGIF1,MSH5
TGIF1,MYBPC1
TGIF1,NAALAD2
TGIF1,NALCN
TGIF1,NCOA1
TGIF1,NDRG3
TGIF1,NDST4
TGIF1,NFIA
TGIF1,NKAIN1
TGIF1,NKX2-2AS
TGIF1,NOTCH1
TGIF1,NPS
TGIF1,NR3C1
TGIF1,OLA1
TGIF1,OLFR1031
TGIF1,OTUD1
TGIF1,PASK
TGIF1,PAX8
TGIF1,PFN1
TGIF1,PHC2
TGIF1,PIGS
TGIF1,PPARG
TGIF1,PPM1N
TGIF1,PPP1R3E
TGIF1,PPP2R4
TGIF1,PRKRIR
TGIF1,PRMT5
TGIF1,PRPS1L1
TGIF1,PSMB8
TGIF1,RAB1
TGIF1,RAB37
TGIF1,RANBP3L
TGIF1,RAPGEF4
TGIF1,RARA
TGIF1,RBX1
TGIF1,RC3H2
TGIF1,RCAN1
TGIF1,RMRP
TGIF1,RPL7
TGIF1,RPS25
TGIF1,RRP36
TGIF1,RSPRY1
TGIF1,RXRA
TGIF1,RXRB
TGIF1,RXRG
TGIF1,SAMD1
TGIF1,SEL1L
TGIF1,SELPLG
TGIF1,SF3B4
TGIF1,SFN
TGIF1,SH2D1A
TGIF1,SHANK2
TGIF1,SIX3OS1
TGIF1,SLC23A2
TGIF1,SLC25A2
TGIF1,SMAD4
TGIF1,SMTNL1
TGIF1,SNHG8
TGIF1,SNORA24
TGIF1,SOHLH2
TGIF1,SORT1
TGIF1,SOST
TGIF1,SOWAHA
TGIF1,SOX2OT
TGIF1,SRSF6
TGIF1,SSRP1
TGIF1,STIP1
TGIF1,STX4A
TGIF1,SYVN1
TGIF1,TBX2
TGIF1,TGIF1
TGIF1,TGIF2
TGIF1,TGM3
TGIF1,THSD7B
TGIF1,TINF2
TGIF1,TMEM109
TGIF1,TMEM127
TGIF1,TMEM218
